sample_id,position,token,modality,D,delta_class,selected
05,1,hi,T,0.026540130376815796,0.04113346338272095,True
05,1,hi,A,0.002115746339162191,-0.0032500028610229492,False
05,1,hi,V,0.0031874527533849078,0.0038267970085144043,False
05,2,",",T,0.00673714280128479,0.008074581623077393,False
05,2,",",A,0.002115746339162191,-0.0032500028610229492,False
05,2,",",V,0.0031874527533849078,0.0038267970085144043,False
05,3,my,T,0.0376849373181661,0.04946601390838623,True
05,3,my,A,0.00048512717088063556,0.0004246234893798828,False
05,3,my,V,0.0030431797107060747,0.0036649107933044434,False
05,4,name,T,0.006570910414059957,-0.0037457942962646484,False
05,4,name,A,0.003101641933123271,0.0037111639976501465,True
05,4,name,V,0.003203978141148885,0.0038712024688720703,False
05,5,is,T,0.024521584312121075,-0.03601181507110596,False
05,5,is,A,0.005639279882113138,0.007069110870361328,True
05,5,is,V,0.0028919974962870283,0.003589034080505371,False
05,6,chloe,T,0.008795291185379028,0.010573625564575195,False
05,6,chloe,A,0.0010670324166615805,0.0009333491325378418,False
05,6,chloe,V,0.0015059659878412883,0.0022284388542175293,False
05,7,",",T,0.008789887030919393,0.012417733669281006,False
05,7,",",A,0.0010670324166615805,0.0009333491325378418,False
05,7,",",V,0.001506015658378601,0.00222855806350708,False
05,8,video,T,0.01043631136417389,-0.01547151803970337,False
05,8,video,A,0.0006135652462641398,0.0002447366714477539,False
05,8,video,V,0.0006914933522542318,0.0001538395881652832,False
05,9,market,T,0.0037207355101903277,0.0039899349212646484,False
05,9,market,A,0.0005916754404703777,0.00033217668533325195,False
05,9,market,V,0.004192635416984558,-0.004131138324737549,True
05,10,##er,T,0.01664671301841736,-0.027595937252044678,False
05,10,##er,A,0.0005916754404703777,0.00033217668533325195,False
05,10,##er,V,0.004192635416984558,-0.004131138324737549,True
05,11,for,T,0.028427228331565857,-0.04144871234893799,True
05,11,for,A,0.0010288109381993613,-0.0007956027984619141,False
05,11,for,V,0.004501804709434509,-0.004676699638366699,True
05,12,red,T,0.006779521703720093,-0.011892080307006836,False
05,12,red,A,0.00034032265345255536,5.340576171875e-05,False
05,12,red,V,0.0008373757203420004,-0.001598656177520752,False
05,13,wagon,T,0.004963686068852742,-0.007031440734863281,False
05,13,wagon,A,0.00366148849328359,-0.0015485286712646484,True
05,13,wagon,V,0.0013102541367212932,-0.0024098753929138184,False
05,14,marketing,T,0.00792105495929718,0.015121698379516602,False
05,14,marketing,A,0.0015056729316711426,-0.0022130608558654785,False
05,14,marketing,V,0.0014991511901219685,-0.002852499485015869,False
05,15,.,T,0.013375476002693176,0.026691734790802002,False
05,15,.,A,0.0015056729316711426,-0.0022130608558654785,False
05,15,.,V,0.0014991511901219685,-0.002852499485015869,False
