sample_id,position,token,modality,D,delta_class,selected
09,1,(,T,0.0007478594779968262,-0.0001823902130126953,False
09,1,(,A,0.0003562470277150472,-0.00012868642807006836,False
09,1,(,V,0.0003555715084075928,-4.3451786041259766e-05,True
09,2,uh,T,0.0035686989625295005,0.002168595790863037,False
09,2,uh,A,0.0003562470277150472,-0.00012868642807006836,False
09,2,uh,V,0.0003555715084075928,-4.3451786041259766e-05,True
09,3,##h,T,0.000544448693593343,-0.00013697147369384766,False
09,3,##h,A,0.0003562470277150472,-0.00012868642807006836,False
09,3,##h,V,0.0003555715084075928,-4.3451786041259766e-05,False
09,4,),T,0.007700363794962565,0.004615306854248047,True
09,4,),A,0.0003562470277150472,-0.00012868642807006836,False
09,4,),V,0.0003555715084075928,-4.3451786041259766e-05,False
09,5,i,T,0.0012486775716145835,0.0010712146759033203,False
09,5,i,A,0.00040727853775024414,-0.0006999969482421875,False
09,5,i,V,0.0002241035302480062,-1.055002212524414e-05,False
09,6,did,T,0.0010634064674377441,-0.0008370876312255859,False
09,6,did,A,0.00010834137598673502,-0.00010406970977783203,False
09,6,did,V,0.0001652836799621582,-7.271766662597656e-05,False
09,7,not,T,0.0015373130639394126,-0.0016719698905944824,True
09,7,not,A,0.0006429851055145264,0.0005843043327331543,True
09,7,not,V,0.00010409951210021973,-9.864568710327148e-05,False
09,8,like,T,0.00740930438041687,0.005259215831756592,True
09,8,like,A,0.000340720017751058,0.0002130270004272461,False
09,8,like,V,8.232394854227701e-05,-8.875131607055664e-05,False
09,9,this,T,0.0008936524391174316,-0.0010193586349487305,False
09,9,this,A,9.42548116048177e-05,-6.54458999633789e-05,False
09,9,this,V,0.0002841949462890625,-9.393692016601562e-05,False
09,10,movie,T,0.011090685923894247,0.005649745464324951,True
09,10,movie,A,0.0001413424809773763,3.0040740966796875e-05,False
09,10,movie,V,0.0003960827986399333,-0.0001221299171447754,True
09,11,at,T,0.0006092588106791178,-0.0012104511260986328,False
09,11,at,A,0.0003274281819661458,-9.000301361083984e-05,False
09,11,at,V,0.00031325221061706543,-6.955862045288086e-05,False
09,12,all,T,0.0014271636803944905,0.0008795857429504395,False
09,12,all,A,0.0009460548559824625,-0.00047153234481811523,True
09,12,all,V,0.00033482909202575684,-1.2695789337158203e-05,False
09,13,",",T,0.0009896457195281982,-0.00023442506790161133,False
09,13,",",A,0.0009460548559824625,-0.00047153234481811523,True
09,13,",",V,0.00033482909202575684,-1.2695789337158203e-05,False
09,14,i,T,0.0015780727068583171,0.0010701417922973633,False
09,14,i,A,0.0006748437881469727,0.00047206878662109375,True
09,14,i,V,0.00024416049321492517,6.306171417236328e-05,False
09,15,would,T,0.001990606387456258,0.0014254450798034668,False
09,15,would,A,0.0004818936189015706,8.285045623779297e-06,False
09,15,would,V,0.00023028254508972168,0.00024372339248657227,False
09,16,not,T,0.0012590189774831135,-0.0019437670707702637,False
09,16,not,A,0.00043001770973205566,0.0005882382392883301,False
09,16,not,V,0.0003600815931955973,0.00026494264602661133,True
09,17,recommend,T,0.0034391283988952637,0.0005668401718139648,False
09,17,recommend,A,0.00024203459421793622,0.00032651424407958984,False
09,17,recommend,V,9.673833847045898e-05,0.00015282630920410156,False
09,18,it,T,0.0035443405310312905,0.002857506275177002,False
09,18,it,A,0.00023638208707173666,0.00021225214004516602,False
09,18,it,V,0.00029910604159037274,4.7147274017333984e-05,False
