sample_id,position,token,modality,D,delta_class,selected
04,1,if,T,0.004772325356801351,0.008794724941253662,False
04,1,if,A,0.0003519852956136068,0.00036031007766723633,False
04,1,if,V,0.0016570687294006348,-0.001886904239654541,True
04,2,i,T,0.010890841484069824,-0.012141764163970947,False
04,2,i,A,0.0003688534100850423,0.00015729665756225586,False
04,2,i,V,0.001751979192097982,-0.002032041549682617,True
04,3,blow,T,0.035421391328175865,-0.04296863079071045,False
04,3,blow,A,0.0008873045444488525,-0.00013637542724609375,False
04,3,blow,V,0.0017564992109934487,-0.0019674301147460938,True
04,4,it,T,0.0032625893751780195,-0.0026830434799194336,False
04,4,it,A,0.00066871444384257,0.00013172626495361328,False
04,4,it,V,0.0019161502520243325,-0.002075672149658203,True
04,5,at,T,0.0038576920827229815,-0.004371285438537598,False
04,5,at,A,0.0007022718588511149,-0.00031638145446777344,False
04,5,at,V,0.0010742545127868652,-0.0005540847778320312,False
04,6,the,T,0.007910658915837606,-0.008978009223937988,False
04,6,the,A,0.0007114907105763754,-0.0013973116874694824,False
04,6,the,V,0.0005005598068237305,0.00032788515090942383,False
04,7,team,T,0.016244163115819294,0.020151257514953613,False
04,7,team,A,0.001522749662399292,-0.0019140243530273438,True
04,7,team,V,0.0005003213882446289,0.0006679892539978027,False
04,8,exercise,T,0.011935849984486897,0.01459038257598877,False
04,8,exercise,A,0.0007553398609161377,-0.000651240348815918,False
04,8,exercise,V,0.00024745861689249676,0.0002645254135131836,False
04,9,",",T,0.005345791578292847,-0.0073555707931518555,False
04,9,",",A,0.0007553199927012126,-0.000651240348815918,False
04,9,",",V,0.00024745861689249676,0.0002645254135131836,False
04,10,should,T,0.06520498792330424,-0.06836813688278198,True
04,10,should,A,0.0010582904020945232,-0.0014510154724121094,True
04,10,should,V,0.0005972087383270264,0.0007271766662597656,False
04,11,i,T,0.0019621650377909345,0.001134634017944336,False
04,11,i,A,0.00021537144978841144,0.00021636486053466797,False
04,11,i,V,0.0012043515841166177,0.0013805627822875977,False
04,12,kiss,T,0.02957285443941752,0.042750000953674316,False
04,12,kiss,A,0.00038747986157735187,0.0001552104949951172,False
04,12,kiss,V,0.001255671183268229,0.0014687776565551758,True
04,13,my,T,0.014090240001678467,-0.01888430118560791,False
04,13,my,A,0.0008050302664438884,0.0009131431579589844,False
04,13,my,V,0.0012231767177581787,0.0014162659645080566,False
04,14,chances,T,0.0074957410494486485,-0.009364843368530273,False
04,14,chances,A,0.0014889041582743328,0.0009772181510925293,True
04,14,chances,V,0.001217206319173177,0.0015085339546203613,False
04,15,of,T,0.013949652512868244,-0.019234120845794678,False
04,15,of,A,0.001089930534362793,0.0006531476974487305,True
04,15,of,V,0.0010967552661895752,0.0015311837196350098,False
04,16,cheering,T,0.028709878524144493,0.03655511140823364,False
04,16,cheering,A,0.0009747644265492758,0.0005170106887817383,True
04,16,cheering,V,0.0008929967880249023,0.0010762810707092285,False
04,17,"""",T,0.01162401835123698,-0.014504075050354004,False
04,17,"""",A,0.0008681217829386393,0.0005785226821899414,False
04,17,"""",V,0.0005651712417602539,0.000817418098449707,False
04,18,go,T,0.058820118506749466,-0.06682127714157104,True
04,18,go,A,0.0008681217829386393,0.0005785226821899414,False
04,18,go,V,0.0005651712417602539,0.000817418098449707,False
04,19,blue,T,0.03165226181348165,0.04365658760070801,True
04,19,blue,A,0.00015754501024882,-8.618831634521484e-05,False
04,19,blue,V,0.0003337164719899495,-7.748603820800781e-07,False
04,20,"""",T,0.017903069655100506,0.023267686367034912,False
04,20,"""",A,0.00015753507614135742,-8.618831634521484e-05,False
04,20,"""",V,0.0003337363402048747,-7.748603820800781e-07,False
04,21,goodbye,T,0.050558338562647506,0.0624309778213501,False
04,21,goodbye,A,9.508927663167317e-05,2.4080276489257812e-05,False
04,21,goodbye,V,0.00026639302571614587,-0.0002632737159729004,False
04,22,?,T,0.016901403665542603,0.020084619522094727,False
04,22,?,A,9.507934252421062e-05,2.4080276489257812e-05,False
04,22,?,V,0.00026639302571614587,-0.0002632737159729004,False
04,23,],T,0.0326928695042928,-0.03221029043197632,False
04,23,],A,9.507934252421062e-05,2.4080276489257812e-05,False
04,23,],V,0.00026639302571614587,-0.0002632737159729004,False
04,24,absolutely,T,0.024073133865992226,0.029178738594055176,False
04,24,absolutely,A,0.0005949735641479492,0.0004321932792663574,False
04,24,absolutely,V,0.0003491143385569255,-0.0005841255187988281,False
04,25,not,T,0.08939164876937866,-0.09207338094711304,True
04,25,not,A,0.0005090435345967611,0.0005735158920288086,False
04,25,not,V,0.0006095667680104574,-0.0009290575981140137,False
04,26,.,T,0.1207921952009201,0.15952736139297485,True
04,26,.,A,0.0005090435345967611,0.0005735158920288086,False
04,26,.,V,0.0006095568339029948,-0.0009290575981140137,False
