sample_id,word_id,score,accepted,duration
-HwX2H8Z4hY$_$2,2,-6.04280287513393,False,
-HwX2H8Z4hY$_$2,3,-7.00433749338481,False,
-HwX2H8Z4hY$_$2,4,-0.00014628534849379094,True,0.5161810433884297
-HwX2H8Z4hY$_$2,5,-5.000572309654672e-05,True,0.12944834710743836
-HwX2H8Z4hY$_$2,6,-0.00018051849518485596,True,0.1294483471074379
-HwX2H8Z4hY$_$2,7,-0.0031437120751434122,True,0.09708626033057843
-HwX2H8Z4hY$_$5,0,,False,
-HwX2H8Z4hY$_$5,1,-0.0002621314730731683,True,0.4673773619186046
-HwX2H8Z4hY$_$5,2,-0.010794966413072515,True,0.660774890988372
-HwX2H8Z4hY$_$5,3,-1.2121566438316194,True,0.4029115188953487
-HwX2H8Z4hY$_$5,4,-0.05147347234472477,True,0.5157267441860462
-HwX2H8Z4hY$_$5,5,-0.28942750371536735,True,0.1933975290697676
-HwX2H8Z4hY$_$5,6,-0.002353349668222141,True,0.6446584302325586
-HwX2H8Z4hY$_$5,7,-0.05624110165156462,True,0.6446584302325578
-HwX2H8Z4hY$_$5,8,-0.00015351298348207366,True,0.3223292151162793
-HwX2H8Z4hY$_$5,9,-0.00011637278732656853,True,0.5161164607558142
-HwX2H8Z4hY$_$6,0,-0.0005573413840920694,True,0.2901386138613861
-HwX2H8Z4hY$_$6,1,-0.0019791518847398493,True,0.16118811881188122
-HwX2H8Z4hY$_$6,2,-0.00018069718605927067,True,0.1934257425742575
-HwX2H8Z4hY$_$6,3,-0.0018140052178389798,True,0.5161188118811881
-HwX2H8Z4hY$_$6,4,-1.534510370297383,True,0.5158019801980198
-HwX2H8Z4hY$_$6,5,-7.714709671802211e-05,True,0.2901386138613864
-HwX2H8Z4hY$_$6,6,-0.00015377756778889307,True,0.2579009900990097
-HwX2H8Z4hY$_$9,0,-0.007775605808698553,True,0.27272544642857144
-HwX2H8Z4hY$_$9,1,-0.0013849718388883048,True,0.1283413865546219
-HwX2H8Z4hY$_$9,2,-0.2994995702874803,True,0.1283413865546218
-HwX2H8Z4hY$_$9,3,-8.674350715409673e-05,True,0.16042673319327727
-HwX2H8Z4hY$_$9,4,-0.5805643558689587,True,0.8368961397058825
-HwX2H8Z4hY$_$9,5,-0.2551399070333339,True,0.516042673319328
-HwX2H8Z4hY$_$9,6,-0.4726275280545986,True,0.5614935661764702
-HwX2H8Z4hY$_$9,7,-0.5948053837521001,True,0.4652375262605042
-HwX2H8Z4hY$_$9,8,-1.5451556708430871,True,0.1283413865546219
-HwX2H8Z4hY$_$9,9,-0.012140082195401192,True,0.09625603991596599
-HwX2H8Z4hY$_$9,10,-0.5133578463945014,True,0.3048107930672277
-HwX2H8Z4hY$_$9,11,-0.22636003669428342,True,0.20855475315125993
-HwX2H8Z4hY$_$9,12,-0.37070242490257704,True,0.19251207983193375
-HwX2H8Z4hY$_$9,13,-0.0001288054493732654,True,0.38502415966386483
-HwX2H8Z4hY$_$9,14,-0.0004077720800523821,True,0.1283413865546219
-HwX2H8Z4hY$_$9,15,-0.03443988743183581,True,0.28876811974789884
-HwX2H8Z4hY$_$9,16,-0.28997033450286835,True,0.09625603991596687
-HwX2H8Z4hY$_$9,17,-0.3738109492090871,True,0.2245974264705879
-HwX2H8Z4hY$_$9,18,-0.04092406132258475,True,0.09625603991596687
-HwX2H8Z4hY$_$9,19,-1.9618766552412126,True,0.09625603991596599
-HwX2H8Z4hY$_$9,20,-0.22309962762956276,True,0.32085346638655476
-HwX2H8Z4hY$_$9,21,-0.32475832181808073,True,0.1283413865546219
-I_e4mIh0yE$_$1,0,-0.0006706186157036707,True,0.40109442349137936
