sample_id,position,token,modality,D,delta_class,selected
12,12,usually,A,0.0004334747791290283,1.4781951904296875e-05,False
12,12,usually,V,0.00026085972785949707,-0.0001857280731201172,True
12,13,by,T,0.005970209836959839,-0.006689667701721191,True
12,13,by,A,0.00031446417172749835,6.705522537231445e-05,False
12,13,by,V,0.00017250577608744302,-6.127357482910156e-05,False
12,14,no,T,0.008991062641143799,0.008605659008026123,True
12,14,no,A,8.09629758199056e-05,2.5928020477294922e-05,False
12,14,no,V,9.771188100179036e-05,-2.1398067474365234e-05,False
12,15,fault,T,0.0020295480887095136,0.0019826889038085938,False
12,15,fault,A,0.0004065235455830892,0.00022125244140625,False
12,15,fault,V,0.00011602044105529785,-0.0001379847526550293,False
12,16,of,T,0.0028317272663116455,0.002134084701538086,False
12,16,of,A,0.00018283724784851074,-0.00028336048126220703,False
12,16,of,V,0.00013431906700134277,-0.00011789798736572266,False
12,17,their,T,0.0007480780283610026,0.0011147856712341309,False
12,17,their,A,0.00023254752159118652,-0.0004101991653442383,False
12,17,their,V,6.374716758728027e-05,-8.124113082885742e-05,False
12,18,own,T,0.001954515775044759,0.001892387866973877,False
12,18,own,A,0.00021271904309590656,0.00020074844360351562,False
12,18,own,V,0.00017635027567545575,-0.0001996755599975586,True
12,19,",",T,0.0054988960425058995,0.005980372428894043,False
12,19,",",A,0.00021271904309590656,0.00020074844360351562,False
12,19,",",V,0.00017635027567545575,-0.0001996755599975586,True
12,20,or,T,0.0005283653736114502,-0.0007811784744262695,False
12,20,or,A,0.00014533599217732748,-0.0002886652946472168,False
12,20,or,V,0.00021463632583618164,-0.00026732683181762695,True
12,21,perhaps,T,0.005674729744593302,0.0065076351165771484,False
12,21,perhaps,A,0.00020330150922139487,-0.0003757476806640625,False
12,21,perhaps,V,0.00020711620648701984,-0.0002282857894897461,True
12,22,by,T,0.004269878069559733,-0.004800319671630859,False
12,22,by,A,0.0001614093780517578,-0.00021225214004516602,False
12,22,by,V,3.4083922704060875e-05,-4.494190216064453e-05,False
12,23,fault,T,0.005072236061096191,0.0055966973304748535,False
12,23,fault,A,0.0005370477835337321,-0.0006546378135681152,False
12,23,fault,V,2.9325485229492188e-05,9.238719940185547e-06,False
12,24,of,T,0.007321755091349283,0.007176697254180908,False
12,24,of,A,0.000539769728978475,-0.0006949901580810547,False
12,24,of,V,2.0424524943033852e-05,-1.2218952178955078e-05,False
12,25,their,T,0.00037399927775065106,0.0005356669425964355,False
12,25,their,A,0.0005871951580047607,-0.00028204917907714844,False
12,25,their,V,1.961986223856608e-05,1.3053417205810547e-05,False
12,26,own,T,0.0013365944226582846,0.001367330551147461,False
12,26,own,A,0.0009746253490447998,-0.0006198883056640625,True
12,26,own,V,0.00010466575622558594,2.384185791015625e-06,False
12,27,",",T,0.005069812138875326,0.0056105852127075195,False
12,27,",",A,0.0009746253490447998,-0.0006198883056640625,True
12,27,",",V,0.00010466575622558594,2.384185791015625e-06,False
12,28,they,T,0.008005499839782715,-0.007947266101837158,False
12,28,they,A,0.0006479322910308838,-0.0005427002906799316,True
12,28,they,V,0.0005951126416524252,6.848573684692383e-05,True
12,29,have,T,0.0017354091008504233,-0.0019088983535766602,False
12,29,have,A,0.0008019506931304932,0.0002474188804626465,True
12,29,have,V,0.0005678236484527588,5.8770179748535156e-05,True
12,30,let,T,0.001984367767969767,0.0026130080223083496,False
12,30,let,A,0.0003553728262583415,0.0005937814712524414,False
12,30,let,V,0.00038302938143412274,2.1457672119140625e-05,True
12,31,their,T,0.005859673023223877,-0.005722761154174805,False
12,31,their,A,0.0004951457182566325,0.0006175041198730469,False
12,31,their,V,9.06685988108317e-05,-7.444620132446289e-05,False
12,32,credit,T,0.0023745596408843994,-0.000682830810546875,False
12,32,credit,A,2.1249055862426758e-05,1.055002212524414e-05,False
12,32,credit,V,8.208552996317545e-05,-4.839897155761719e-05,False
12,33,sa,T,0.003971149524052938,-0.0032804012298583984,False
12,33,sa,A,0.00024939576784769696,0.00041729211807250977,False
12,33,sa,V,0.00010152657826741537,-0.0001156926155090332,False
12,34,##g,T,0.001552442709604899,0.0015380382537841797,False
12,34,##g,A,0.00024939576784769696,0.00041729211807250977,False
12,34,##g,V,0.00010155638058980307,-0.0001157522201538086,False
12,35,",",T,0.000619669755299886,-0.0007399916648864746,False
12,35,",",A,0.00024939576784769696,0.00041729211807250977,False
12,35,",",V,0.00010155638058980307,-0.0001157522201538086,False
12,36,and,T,0.004306405782699585,-0.003156721591949463,False
12,36,and,A,0.0003071427345275879,0.00038057565689086914,False
12,36,and,V,7.289648056030273e-05,-2.9027462005615234e-05,False
12,37,credit,T,0.0077499548594156895,0.011088192462921143,False
12,37,credit,A,0.00047650933265686035,0.0002994537353515625,False
12,37,credit,V,0.00014788905779520672,0.0001302957534790039,False
12,38,scores,T,0.003605147202809652,-0.0026746392250061035,False
12,38,scores,A,0.0005612472693125408,0.0005265474319458008,False
12,38,scores,V,0.0001549820105234782,0.00014472007751464844,False
12,39,is,T,0.023860156536102295,0.02533811330795288,True
12,39,is,A,0.0007271071275075276,0.0007924437522888184,True
12,39,is,V,0.00013222297032674152,0.00012159347534179688,False
12,40,very,T,0.023308396339416504,0.03023231029510498,True
12,40,very,A,0.0007037818431854248,0.0007183551788330078,True
12,40,very,V,8.22742780049642e-05,9.965896606445312e-05,False
12,41,low,T,0.05149860183397929,0.05797433853149414,True
12,41,low,A,0.0006282230218251546,0.0006763339042663574,True
12,41,low,V,0.0001417100429534912,0.00015985965728759766,False
12,42,.,T,0.02052693565686544,-0.01811957359313965,True
12,42,.,A,0.0006282130877176921,0.0006763339042663574,True
12,42,.,V,0.0001417100429534912,0.00015985965728759766,False
