split,selection_id,operation,sample_id,video_id,target,random,n_random,gain,modality
valid,key.J.p20.joint,delete,272624$_$13,272624,0.2637003138661384,0.0668123261071741,50,0.19688798775896432,J
valid,key.T.p20.point,delete,272624$_$12,272624,0.4655379715065161,0.0820237808426221,50,0.38351419066389403,T
valid,key.A.p20.point,delete,272624$_$12,272624,0.0030236641565958,0.0024575235446294,50,0.0005661406119664,A
valid,key.V.p20.point,delete,272624$_$12,272624,0.0013991991678873,0.0007402046521504,50,0.0006589945157369,V
valid,key.J.p20.joint,delete,272624$_$12,272624,0.4656209405511617,0.087751777768135,50,0.37786916278302674,J
valid,key.T.p20.point,delete,272624$_$16,272624,0.1304977188507715,0.0379340553159515,50,0.09256366353481998,T
valid,key.A.p20.point,delete,272624$_$16,272624,0.003476599852244,0.0025087883075078,50,0.0009678115447362,A
valid,key.V.p20.point,delete,272624$_$16,272624,0.0023392736911773,0.0009890653689702,50,0.0013502083222071,V
valid,key.J.p20.joint,delete,272624$_$16,272624,0.0980302641789118,0.0645119891191522,50,0.0335182750597596,J
valid,key.T.p20.point,delete,272624$_$18,272624,0.2337525362769762,0.0535997211933136,50,0.1801528150836626,T
valid,key.A.p20.point,delete,272624$_$18,272624,0.0025900850693384,0.0021902387340863,50,0.00039984633525209966,A
valid,key.V.p20.point,delete,272624$_$18,272624,0.0039888819058736,0.0022251711289087,50,0.0017637107769649,V
valid,key.J.p20.joint,delete,272624$_$18,272624,0.2350627686828375,0.0527401485790808,50,0.1823226201037567,J
valid,key.T.p20.point,delete,272624$_$2,272624,0.1190225233634312,0.0590425719817479,50,0.05997995138168331,T
valid,key.A.p20.point,delete,272624$_$2,272624,0.0039396236340204,0.0028919599453608,50,0.0010476636886596002,A
valid,key.V.p20.point,delete,272624$_$2,272624,0.0042046010494232,0.0021497232715288,50,0.0020548777778944005,V
valid,key.J.p20.joint,delete,272624$_$2,272624,0.1183043917020161,0.0553851333260536,50,0.06291925837596252,J
valid,key.T.p20.point,delete,272624$_$6,272624,0.4073312940696875,0.0448964783549308,50,0.36243481571475666,T
valid,key.A.p20.point,delete,272624$_$6,272624,0.0026552677154541,0.001834354797999,50,0.0008209129174550998,A
valid,key.V.p20.point,delete,272624$_$6,272624,0.0018616517384847,0.0007718620697657,50,0.0010897896687190002,V
valid,key.J.p20.joint,delete,272624$_$6,272624,0.4133773992458979,0.0540210308755437,50,0.3593563683703542,J
valid,key.T.p20.point,delete,272624$_$9,272624,0.3245243765413761,0.1004916170674065,50,0.2240327594739696,T
valid,key.A.p20.point,delete,272624$_$9,272624,0.0043430626392364,0.0033028350273768,50,0.0010402276118595998,A
valid,key.V.p20.point,delete,272624$_$9,272624,0.0009007652600606,0.0003255671262741,50,0.0005751981337865,V
valid,key.J.p20.joint,delete,272624$_$9,272624,0.3215566749374072,0.1233640184750159,50,0.19819265646239131,J
valid,key.T.p20.point,delete,272624$_$8,272624,0.1388698319594065,0.0213626305262247,50,0.1175072014331818,T
valid,key.A.p20.point,delete,272624$_$8,272624,0.001343955596288,0.0014630202452341,50,-0.00011906464894609987,A
valid,key.V.p20.point,delete,272624$_$8,272624,0.0042223930358886,0.0011389976739883,50,0.0030833953619002997,V
valid,key.J.p20.joint,delete,272624$_$8,272624,0.0889479418595632,0.0229857516288757,50,0.0659621902306875,J
valid,key.T.p20.point,delete,273539$_$3,273539,0.097421924273173,0.1036987303073207,50,-0.0062768060341476944,T
valid,key.A.p20.point,delete,273539$_$3,273539,0.0074996550877888,0.0028633251786231,50,0.004636329909165699,A
valid,key.V.p20.point,delete,273539$_$3,273539,0.0003766616185506,0.0012449812889099,50,-0.0008683196703593,V
valid,key.J.p20.joint,delete,273539$_$3,273539,0.101901113986969,0.0905742587397496,50,0.011326855247219395,J
valid,key.T.p20.point,delete,273539$_$2,273539,0.0387193287412325,0.0224933425585428,2,0.016225986182689705,T
valid,key.A.p20.point,delete,273539$_$2,273539,0.0076153129339218,0.0038794676462809,2,0.0037358452876409,A
valid,key.V.p20.point,delete,273539$_$2,273539,0.0015842219193776,0.0008045509457588,2,0.0007796709736187999,V
valid,key.T.p20.point,delete,273539$_$9,273539,0.3114809667070706,0.0662937458480397,50,0.24518722085903089,T
valid,key.A.p20.point,delete,273539$_$9,273539,0.0028078158696492,0.0014405951897303,50,0.0013672206799188998,A
valid,key.V.p20.point,delete,273539$_$9,273539,0.0007239679495493,0.0013568747043609,50,-0.0006329067548116,V
valid,key.J.p20.joint,delete,273539$_$9,273539,0.3162485485275586,0.0421546947956085,50,0.2740938537319501,J
valid,key.T.p20.point,delete,290546$_$3,290546,0.15634275910755,0.1315389713858409,50,0.024803787721709103,T
valid,key.A.p20.point,delete,290546$_$3,290546,0.003629982471466,0.00572186002469,50,-0.002091877553224,A
valid,key.V.p20.point,delete,290546$_$3,290546,0.0123642602314551,0.0059887017204891,50,0.006375558510966,V
valid,key.J.p20.joint,delete,290546$_$3,290546,0.1167345214635133,0.1108215097974365,50,0.005913011666076801,J
valid,key.T.p20.point,delete,290546$_$5,290546,0.1444179664055506,0.0476080257693926,50,0.096809940636158,T
valid,key.A.p20.point,delete,290546$_$5,290546,0.001303474108378,0.0024294125040372,50,-0.0011259383956592002,A
valid,key.V.p20.point,delete,290546$_$5,290546,0.0009361853202184,0.0009756832321484,50,-3.949791192999993e-05,V
valid,key.J.p20.joint,delete,290546$_$5,290546,0.0999353776375452,0.0432321417828401,50,0.0567032358547051,J
valid,key.T.p20.point,delete,290546$_$7,290546,0.069393063429743,0.0556872366384292,50,0.013705826791313797,T
valid,key.A.p20.point,delete,290546$_$7,290546,0.0059215414027373,0.0033459056789676,50,0.0025756357237696997,A
valid,key.V.p20.point,delete,290546$_$7,290546,0.0149844512343406,0.0047523056715726,50,0.010232145562768,V
valid,key.J.p20.joint,delete,290546$_$7,290546,0.0712555255740881,0.0483486805328478,50,0.022906845041240298,J
valid,key.T.p20.point,delete,290546$_$6,290546,0.039602222541968,0.0443040770323326,20,-0.0047018544903646015,T
valid,key.A.p20.point,delete,290546$_$6,290546,0.0011897770067056,0.005123825950755,6,-0.0039340489440494,A
valid,key.V.p20.point,delete,290546$_$6,290546,0.0219660090903441,0.0067546885046694,6,0.015211320585674698,V
valid,key.J.p20.joint,delete,290546$_$6,290546,0.0582686960697174,0.0284945155006079,7,0.0297741805691095,J
valid,key.T.p20.point,delete,2S00zYaVrtc$_$10,2S00zYaVrtc,0.4308800188203652,0.1132752901439865,50,0.3176047286763787,T
valid,key.A.p20.point,delete,2S00zYaVrtc$_$10,2S00zYaVrtc,0.0030299772818883,0.0048730979363123,50,-0.001843120654424,A
valid,key.V.p20.point,delete,2S00zYaVrtc$_$10,2S00zYaVrtc,0.0057602226734161,0.002271351913611,50,0.0034888707598051006,V
valid,key.J.p20.joint,delete,2S00zYaVrtc$_$10,2S00zYaVrtc,0.4577793491383394,0.1205555956275202,50,0.3372237535108192,J
valid,key.T.p20.point,delete,2S00zYaVrtc$_$12,2S00zYaVrtc,0.1333240233361721,0.0221838709215323,50,0.1111401524146398,T
valid,key.A.p20.point,delete,2S00zYaVrtc$_$12,2S00zYaVrtc,0.002234565714995,0.0017228842775026,50,0.0005116814374923999,A
valid,key.V.p20.point,delete,2S00zYaVrtc$_$12,2S00zYaVrtc,0.0009865785638491,0.0004802992443243,50,0.0005062793195248,V
valid,key.J.p20.joint,delete,2S00zYaVrtc$_$12,2S00zYaVrtc,0.1341957431286573,0.0322283540666103,50,0.10196738906204701,J
valid,key.T.p20.point,delete,2S00zYaVrtc$_$20,2S00zYaVrtc,0.1387889782587687,0.0331215087572733,50,0.10566746950149541,T
valid,key.A.p20.point,delete,2S00zYaVrtc$_$20,2S00zYaVrtc,0.0086770157019297,0.0023010259866714,50,0.0063759897152583,A
valid,key.V.p20.point,delete,2S00zYaVrtc$_$20,2S00zYaVrtc,0.0135923624038696,0.0039021395719968,13,0.0096902228318728,V
valid,key.J.p20.joint,delete,2S00zYaVrtc$_$20,2S00zYaVrtc,0.1326954066753387,0.0283094550172487,50,0.10438595165808999,J
valid,key.T.p20.point,delete,2S00zYaVrtc$_$17,2S00zYaVrtc,0.1080995425581932,0.064724822595405,50,0.0433747199627882,T
valid,key.A.p20.point,delete,2S00zYaVrtc$_$17,2S00zYaVrtc,0.0108128736416498,0.0070680258174737,50,0.0037448478241760997,A
valid,key.V.p20.point,delete,2S00zYaVrtc$_$17,2S00zYaVrtc,0.000948945681254,0.0011535991728305,50,-0.00020465349157650005,V
valid,key.J.p20.joint,delete,2S00zYaVrtc$_$17,2S00zYaVrtc,0.0989122663935025,0.0524643824296072,50,0.04644788396389529,J
valid,key.T.p20.point,delete,2S00zYaVrtc$_$5,2S00zYaVrtc,0.0166212618350982,0.074081886660618,50,-0.05746062482551981,T
valid,key.A.p20.point,delete,2S00zYaVrtc$_$5,2S00zYaVrtc,0.0061408330996831,0.0021737938125928,50,0.0039670392870903,A
valid,key.V.p20.point,delete,2S00zYaVrtc$_$5,2S00zYaVrtc,0.0126662949721018,0.0049400770664215,50,0.0077262179056802995,V
valid,key.J.p20.joint,delete,2S00zYaVrtc$_$5,2S00zYaVrtc,0.0253043224414189,0.0777845992178966,50,-0.0524802767764777,J
valid,key.T.p20.point,delete,2S00zYaVrtc$_$4,2S00zYaVrtc,0.3344736906389395,0.0634527836367487,50,0.27102090700219084,T
valid,key.A.p20.point,delete,2S00zYaVrtc$_$4,2S00zYaVrtc,0.001046414176623,0.0029178245862325,50,-0.0018714104096095,A
valid,key.V.p20.point,delete,2S00zYaVrtc$_$4,2S00zYaVrtc,0.0037764559189478,0.0016275425752003,50,0.0021489133437474998,V
valid,key.J.p20.joint,delete,2S00zYaVrtc$_$4,2S00zYaVrtc,0.3392368244628111,0.0666645508352667,50,0.27257227362754444,J
valid,key.T.p20.point,delete,2Xt31_d0XEE$_$2,2Xt31_d0XEE,0.0932645698388417,0.0168291628360748,50,0.0764354070027669,T
valid,key.A.p20.point,delete,2Xt31_d0XEE$_$2,2Xt31_d0XEE,0.0002208352088928,0.0012475796540578,50,-0.0010267444451650001,A
valid,key.V.p20.point,delete,2Xt31_d0XEE$_$2,2Xt31_d0XEE,0.0007907748222351,0.0020196253061294,50,-0.0012288504838943001,V
valid,key.J.p20.joint,delete,2Xt31_d0XEE$_$2,2Xt31_d0XEE,0.094521145025889,0.0131862783432006,50,0.0813348666826884,J
valid,key.T.p20.point,delete,31474$_$11,31474,0.1287529903153578,0.023478797947367,6,0.10527419236799081,T
valid,key.A.p20.point,delete,31474$_$11,31474,0.0048774071037769,0.0022361169879635,6,0.0026412901158134,A
valid,key.V.p20.point,delete,31474$_$11,31474,0.0023606866598129,0.0014251783076259,6,0.0009355083521869999,V
valid,key.J.p20.joint,delete,31474$_$11,31474,0.1293401308357715,0.0239560534763667,6,0.1053840773594048,J
valid,key.T.p20.point,delete,31474$_$14,31474,0.1603179574012756,0.0741710896541675,50,0.08614686774710811,T
valid,key.A.p20.point,delete,31474$_$14,31474,0.0024670859177907,0.002898102402687,50,-0.0004310164848963,A
valid,key.V.p20.point,delete,31474$_$14,31474,0.002119908730189,0.0008788619438807,50,0.0012410467863083001,V
valid,key.J.p20.joint,delete,31474$_$14,31474,0.1616193155447642,0.0468986162543296,50,0.11472069929043459,J
valid,key.T.p20.point,delete,31474$_$0,31474,0.1554306894540786,0.0463800928990046,50,0.10905059655507399,T
valid,key.A.p20.point,delete,31474$_$0,31474,0.0063313196102778,0.0035217811663945,50,0.0028095384438833,A
valid,key.V.p20.point,delete,31474$_$0,31474,0.0033830205599466,0.0019850879907608,50,0.0013979325691857998,V
valid,key.J.p20.joint,delete,31474$_$0,31474,0.1384948839743932,0.0421211712807416,50,0.09637371269365158,J
valid,key.T.p20.point,delete,31474$_$3,31474,0.1019854266196489,0.0395313415505612,50,0.06245408506908771,T
valid,key.A.p20.point,delete,31474$_$3,31474,0.0161146322886149,0.0044968560834725,50,0.0116177762051424,A
valid,key.V.p20.point,delete,31474$_$3,31474,0.0039897933602333,0.0014871383210023,50,0.002502655039231,V
valid,key.J.p20.joint,delete,31474$_$3,31474,0.1082758462677399,0.0370221410629649,50,0.071253705204775,J
valid,key.T.p20.point,delete,31474$_$6,31474,0.5222743401924769,0.0866021967368821,50,0.4356721434555948,T
valid,key.A.p20.point,delete,31474$_$6,31474,0.0007439851760864,0.0013384409745534,50,-0.000594455798467,A
valid,key.V.p20.point,delete,31474$_$6,31474,0.0010598599910736,0.0011264796440417,13,-6.661965296810013e-05,V
valid,key.J.p20.joint,delete,31474$_$6,31474,0.5186934595306715,0.0912227007746696,50,0.4274707587560019,J
valid,key.T.p20.point,delete,31474$_$9,31474,0.562598834435145,0.1040495707343021,20,0.4585492637008429,T
valid,key.A.p20.point,delete,31474$_$9,31474,0.0007656514644622,0.0024166186650594,20,-0.0016509672005972,A
valid,key.V.p20.point,delete,31474$_$9,31474,0.0038795173168182,0.0009975935022036,20,0.0028819238146146,V
valid,key.J.p20.joint,delete,31474$_$9,31474,0.1896993070840835,0.0304189863659086,7,0.1592803207181749,J
valid,key.T.p20.point,delete,31474$_$8,31474,0.2486745119094848,0.0514159639676411,20,0.19725854794184372,T
valid,key.A.p20.point,delete,31474$_$8,31474,0.0053711831569671,0.0021290366848309,20,0.0032421464721362,A
valid,key.V.p20.point,delete,31474$_$8,31474,0.0006241202354431,0.0011430492003758,20,-0.0005189289649327001,V
valid,key.J.p20.joint,delete,31474$_$8,31474,0.1054399013519287,0.0316106194541567,7,0.07382928189777199,J
valid,key.T.p20.point,delete,32681$_$1,32681,0.1056312769651413,0.0586439143493771,50,0.046987362615764194,T
valid,key.A.p20.point,delete,32681$_$1,32681,0.0008084923028945,0.0024403895934422,50,-0.0016318972905477003,A
valid,key.V.p20.point,delete,32681$_$1,32681,0.003670593102773,0.0015970456833932,17,0.0020735474193798002,V
valid,key.J.p20.joint,delete,32681$_$1,32681,0.1082944770654042,0.0753051190970776,50,0.032989357968326596,J
valid,key.T.p20.point,delete,32681$_$3,32681,0.4368614504734675,0.0687969534595807,50,0.3680644970138868,T
valid,key.A.p20.point,delete,32681$_$3,32681,0.0010342995325724,0.0017760135730107,50,-0.0007417140404382999,A
valid,key.V.p20.point,delete,32681$_$3,32681,0.0015625258286794,0.0007079768180847,50,0.0008545490105946999,V
valid,key.J.p20.joint,delete,32681$_$3,32681,0.4637270544966062,0.0987340737879276,50,0.3649929807086786,J
valid,key.T.p20.point,delete,32681$_$5,32681,0.081443707148234,0.0173877058426539,50,0.06405600130558009,T
valid,key.A.p20.point,delete,32681$_$5,32681,0.0028679569562276,0.0013018478949864,50,0.0015661090612412003,A
valid,key.V.p20.point,delete,32681$_$5,32681,0.0033888320128122,0.0012757444381713,50,0.0021130875746409004,V
valid,key.J.p20.joint,delete,32681$_$5,32681,0.0370931029319763,0.0184584298729896,50,0.0186346730589867,J
valid,key.T.p20.point,delete,32681$_$6,32681,0.314794826010863,0.1233080937899649,50,0.1914867322208981,T
valid,key.A.p20.point,delete,32681$_$6,32681,0.0090970695018768,0.0036607951919237,50,0.005436274309953099,A
valid,key.V.p20.point,delete,32681$_$6,32681,0.0012411177158355,0.0011927790443102,50,4.833867152529998e-05,V
valid,key.J.p20.joint,delete,32681$_$6,32681,0.0685321191946665,0.107972781608502,50,-0.03944066241383551,J
valid,key.T.p20.point,delete,33170$_$1,33170,0.0641069114208221,0.0339062702973994,50,0.030200641123422703,T
valid,key.A.p20.point,delete,33170$_$1,33170,0.0026090256869792,0.0028794196868936,50,-0.0002703939999143998,A
valid,key.V.p20.point,delete,33170$_$1,33170,0.0041408489147822,0.0014932644118865,50,0.0026475845028956996,V
valid,key.J.p20.joint,delete,33170$_$1,33170,0.0720516393582026,0.0354246609533826,50,0.036626978404819995,J
valid,key.T.p20.point,delete,33170$_$3,33170,0.3837563370664914,0.1473304231092334,50,0.23642591395725804,T
valid,key.A.p20.point,delete,33170$_$3,33170,0.0014109139641125,0.004716628541549,50,-0.0033057145774364996,A
valid,key.V.p20.point,delete,33170$_$3,33170,0.0025123159090677,0.0016356420516967,50,0.0008766738573709998,V
valid,key.J.p20.joint,delete,33170$_$3,33170,0.4007907174527645,0.1547614357496301,50,0.2460292817031344,J
valid,key.T.p20.point,delete,33170$_$4,33170,0.3221140839159488,0.0612522815416256,50,0.2608618023743232,T
valid,key.A.p20.point,delete,33170$_$4,33170,0.0024963319301605,0.0030595691998799,50,-0.0005632372697193999,A
valid,key.V.p20.point,delete,33170$_$4,33170,0.001361479361852,0.0009978250662485,50,0.00036365429560349994,V
valid,key.J.p20.joint,delete,33170$_$4,33170,0.4826777900258699,0.0564045572280883,50,0.4262732327977816,J
valid,key.T.p20.point,delete,3MFNIag0wNE$_$12,3MFNIag0wNE,0.0467345776657263,0.1466974495708321,50,-0.0999628719051058,T
valid,key.A.p20.point,delete,3MFNIag0wNE$_$12,3MFNIag0wNE,0.009217028816541,0.0041410551220178,50,0.0050759736945232,A
valid,key.V.p20.point,delete,3MFNIag0wNE$_$12,3MFNIag0wNE,0.0028506579498449,0.002005306109786,50,0.0008453518400589003,V
valid,key.J.p20.joint,delete,3MFNIag0wNE$_$12,3MFNIag0wNE,0.1059038291374842,0.1188515585567802,50,-0.012947729419296006,J
valid,key.T.p20.point,delete,3MFNIag0wNE$_$14,3MFNIag0wNE,0.0389171838760376,0.018901045123736,50,0.0200161387523016,T
valid,key.A.p20.point,delete,3MFNIag0wNE$_$14,3MFNIag0wNE,0.0009633004665374,0.0010046966870625,50,-4.139622052509999e-05,A
valid,key.V.p20.point,delete,3MFNIag0wNE$_$14,3MFNIag0wNE,0.001298576593399,0.0006041624148686,50,0.0006944141785304,V
valid,key.J.p20.joint,delete,3MFNIag0wNE$_$14,3MFNIag0wNE,0.0408768852551778,0.015589294830958,50,0.025287590424219797,J
valid,key.T.p20.point,delete,3MFNIag0wNE$_$16,3MFNIag0wNE,0.189227670431137,0.0465479256709416,50,0.1426797447601954,T
valid,key.A.p20.point,delete,3MFNIag0wNE$_$16,3MFNIag0wNE,0.0016665756702423,0.0018707267443339,50,-0.0002041510740915999,A
valid,key.V.p20.point,delete,3MFNIag0wNE$_$16,3MFNIag0wNE,0.0006208419799804,0.0013378026088078,50,-0.0007169606288274001,V
valid,key.J.p20.joint,delete,3MFNIag0wNE$_$16,3MFNIag0wNE,0.1911205252011617,0.0430395229657491,50,0.1480810022354126,J
valid,key.T.p20.point,delete,3MFNIag0wNE$_$7,3MFNIag0wNE,0.1225395301977793,0.1332254839657495,50,-0.010685953767970213,T
valid,key.A.p20.point,delete,3MFNIag0wNE$_$7,3MFNIag0wNE,0.0013180781776706,0.003149619011286,50,-0.0018315408336154002,A
valid,key.V.p20.point,delete,3MFNIag0wNE$_$7,3MFNIag0wNE,0.0006955343609054,0.0015449054434429,50,-0.0008493710825375001,V
valid,key.J.p20.joint,delete,3MFNIag0wNE$_$7,3MFNIag0wNE,0.1178771058718363,0.1338171872372428,50,-0.01594008136540652,J
valid,key.T.p20.point,delete,3V2qm0rw920$_$11,3V2qm0rw920,0.0333101588767021,0.0424051262420835,50,-0.009094967365381401,T
valid,key.A.p20.point,delete,3V2qm0rw920$_$11,3V2qm0rw920,0.001217403061067,0.0031510093295946,50,-0.0019336062685276002,A
valid,key.V.p20.point,delete,3V2qm0rw920$_$11,3V2qm0rw920,0.0022036380444963,0.0046690694518232,50,-0.0024654314073269,V
valid,key.J.p20.joint,delete,3V2qm0rw920$_$11,3V2qm0rw920,0.039911299633483,0.0347562989095846,50,0.005155000723898399,J
valid,key.T.p20.point,delete,3V2qm0rw920$_$13,3V2qm0rw920,0.0958089778820673,0.0095493827263514,50,0.08625959515571589,T
valid,key.A.p20.point,delete,3V2qm0rw920$_$13,3V2qm0rw920,0.0025623937447865,0.0017043892542521,50,0.0008580044905343999,A
valid,key.V.p20.point,delete,3V2qm0rw920$_$13,3V2qm0rw920,0.0097252825895945,0.0022405461470286,50,0.007484736442565899,V
valid,key.J.p20.joint,delete,3V2qm0rw920$_$13,3V2qm0rw920,0.096024086078008,0.0072382519642512,50,0.0887858341137568,J
valid,key.T.p20.point,delete,3V2qm0rw920$_$3,3V2qm0rw920,0.145634235193332,0.0313429189225037,50,0.11429131627082828,T
valid,key.A.p20.point,delete,3V2qm0rw920$_$3,3V2qm0rw920,0.0017369240522384,0.0022487958272298,50,-0.0005118717749913999,A
valid,key.V.p20.point,delete,3V2qm0rw920$_$3,3V2qm0rw920,0.0151632577180862,0.0037324779232343,50,0.0114307797948519,V
valid,key.J.p20.joint,delete,3V2qm0rw920$_$3,3V2qm0rw920,0.1422257473071416,0.0313584780444701,50,0.1108672692626715,J
valid,key.T.p20.point,delete,3j94B0pzSVs$_$12,3j94B0pzSVs,0.022442951798439,0.0313878084719181,50,-0.008944856673479096,T
valid,key.A.p20.point,delete,3j94B0pzSVs$_$12,3j94B0pzSVs,0.0011532704035441,0.001497802088658,50,-0.0003445316851139,A
valid,key.V.p20.point,delete,3j94B0pzSVs$_$12,3j94B0pzSVs,0.0036175201336542,0.0012135523060957,10,0.0024039678275585,V
valid,key.J.p20.joint,delete,3j94B0pzSVs$_$12,3j94B0pzSVs,0.0219330638647079,0.0295211721460024,50,-0.007588108281294498,J
valid,key.T.p20.point,delete,3j94B0pzSVs$_$17,3j94B0pzSVs,0.0352635383605957,0.0627542932331561,50,-0.02749075487256039,T
valid,key.A.p20.point,delete,3j94B0pzSVs$_$17,3j94B0pzSVs,0.0197411974271138,0.0066561799248059,50,0.013085017502307901,A
valid,key.V.p20.point,delete,3j94B0pzSVs$_$17,3j94B0pzSVs,0.0027362257242202,0.0012386414408683,50,0.0014975842833519,V
valid,key.J.p20.joint,delete,3j94B0pzSVs$_$17,3j94B0pzSVs,0.0282936245203018,0.0700787352522214,50,-0.041785110731919595,J
valid,key.T.p20.point,delete,3j94B0pzSVs$_$1,3j94B0pzSVs,0.0563225898270805,0.0449395951467643,50,0.0113829946803162,T
valid,key.A.p20.point,delete,3j94B0pzSVs$_$1,3j94B0pzSVs,0.0157882682979106,0.0062388184790809,50,0.0095494498188297,A
valid,key.V.p20.point,delete,3j94B0pzSVs$_$1,3j94B0pzSVs,0.0044552333032091,0.003076945412904,50,0.0013782878903050998,V
valid,key.J.p20.joint,delete,3j94B0pzSVs$_$1,3j94B0pzSVs,0.0690213317672411,0.0452240201706687,50,0.023797311596572397,J
valid,key.T.p20.point,delete,3j94B0pzSVs$_$0,3j94B0pzSVs,0.0726495645940303,0.0332505741467078,50,0.0393989904473225,T
valid,key.A.p20.point,delete,3j94B0pzSVs$_$0,3j94B0pzSVs,0.0146461899081865,0.0067612882703542,24,0.0078849016378323,A
valid,key.V.p20.point,delete,3j94B0pzSVs$_$0,3j94B0pzSVs,0.0120427931348482,0.0020296111702919,50,0.010013181964556299,V
valid,key.J.p20.joint,delete,3j94B0pzSVs$_$0,3j94B0pzSVs,0.0802690250178178,0.0363274723105132,50,0.0439415527073046,J
valid,key.T.p20.point,delete,4cFeG2ydm9A$_$8,4cFeG2ydm9A,0.1025585035483042,0.0295417908674631,13,0.0730167126808411,T
valid,key.A.p20.point,delete,4cFeG2ydm9A$_$8,4cFeG2ydm9A,0.0011691550413767,0.0017046672105789,50,-0.0005355121692021999,A
valid,key.V.p20.point,delete,4cFeG2ydm9A$_$8,4cFeG2ydm9A,0.003349353869756,0.0013796236270513,13,0.0019697302427047004,V
valid,key.J.p20.joint,delete,4cFeG2ydm9A$_$8,4cFeG2ydm9A,0.1030235191186269,0.0297551965102171,13,0.07326832260840979,J
valid,key.T.p20.point,delete,4dV3slGSc60$_$10,4dV3slGSc60,0.1396796926856041,0.0280838708082834,50,0.1115958218773207,T
valid,key.A.p20.point,delete,4dV3slGSc60$_$10,4dV3slGSc60,0.0103575885295867,0.0053766979773839,50,0.0049808905522028,A
valid,key.V.p20.point,delete,4dV3slGSc60$_$10,4dV3slGSc60,0.0058581829071044,0.0026822519302368,50,0.0031759309768676003,V
valid,key.J.p20.joint,delete,4dV3slGSc60$_$10,4dV3slGSc60,0.1662324965000152,0.0279992801944414,50,0.1382332163055738,J
valid,key.T.p20.point,delete,4dV3slGSc60$_$12,4dV3slGSc60,0.0093771616617838,0.0302264765401681,50,-0.0208493148783843,T
valid,key.A.p20.point,delete,4dV3slGSc60$_$12,4dV3slGSc60,0.0047308206558227,0.0033073038856188,50,0.0014235167702039003,A
valid,key.V.p20.point,delete,4dV3slGSc60$_$12,4dV3slGSc60,0.0048739810784657,0.0040014548103014,50,0.0008725262681643,V
valid,key.J.p20.joint,delete,4dV3slGSc60$_$12,4dV3slGSc60,0.0022631635268529,0.0292249954740206,50,-0.0269618319471677,J
valid,key.T.p20.point,delete,4dV3slGSc60$_$22,4dV3slGSc60,0.0850723683834075,0.0489512771119674,50,0.036121091271440094,T
valid,key.A.p20.point,delete,4dV3slGSc60$_$22,4dV3slGSc60,0.0015004972616831,0.0011857629815737,50,0.0003147342801094,A
valid,key.J.p20.joint,delete,4dV3slGSc60$_$22,4dV3slGSc60,0.0778479973475138,0.0712369986871878,50,0.006610998660325995,J
valid,key.T.p20.point,delete,4dV3slGSc60$_$9,4dV3slGSc60,0.0995937486489613,0.0382256982723871,50,0.061368050376574196,T
valid,key.A.p20.point,delete,4dV3slGSc60$_$9,4dV3slGSc60,0.0014672577381134,0.0037260206540425,50,-0.0022587629159291,A
valid,key.V.p20.point,delete,4dV3slGSc60$_$9,4dV3slGSc60,0.0016344984372456,0.0011230224370956,50,0.0005114760001500001,V
valid,key.J.p20.joint,delete,4dV3slGSc60$_$9,4dV3slGSc60,0.1052471747001012,0.0383855030934015,50,0.0668616716066997,J
valid,key.T.p20.point,delete,4dV3slGSc60$_$8,4dV3slGSc60,0.2010961274305979,0.057033636457442,50,0.1440624909731559,T
valid,key.A.p20.point,delete,4dV3slGSc60$_$8,4dV3slGSc60,0.0004732211430867,0.00313485622406,50,-0.0026616350809733,A
valid,key.V.p20.point,delete,4dV3slGSc60$_$8,4dV3slGSc60,0.0088015596071879,0.0030817971626917,50,0.0057197624444962,V
valid,key.J.p20.joint,delete,4dV3slGSc60$_$8,4dV3slGSc60,0.1623380680878957,0.0319675918420155,50,0.1303704762458802,J
valid,key.T.p20.point,delete,50103$_$3,50103,0.066295325756073,0.0095738861958185,50,0.056721439560254494,T
valid,key.A.p20.point,delete,50103$_$3,50103,0.0019703606764475,0.0009367630879084,50,0.0010335975885391,A
valid,key.V.p20.point,delete,50103$_$3,50103,0.0003436207771301,0.0005088645219802,50,-0.00016524374485009998,V
valid,key.J.p20.joint,delete,50103$_$3,50103,0.0676816701889038,0.0145478687683741,50,0.053133801420529696,J
valid,key.T.p20.point,delete,5B0PQx3Ep3k$_$5,5B0PQx3Ep3k,0.0176846881707509,0.025217066903909,50,-0.0075323787331580995,T
valid,key.A.p20.point,delete,5B0PQx3Ep3k$_$5,5B0PQx3Ep3k,0.0050772031148274,0.0022059267759323,50,0.0028712763388950998,A
valid,key.V.p20.point,delete,5B0PQx3Ep3k$_$5,5B0PQx3Ep3k,0.0012198189894358,0.0021159988641738,50,-0.0008961798747379999,V
valid,key.J.p20.joint,delete,5B0PQx3Ep3k$_$5,5B0PQx3Ep3k,0.0328050057093302,0.0241822642087936,50,0.008622741500536598,J
valid,key.T.p20.point,delete,5O1W39o56gg$_$1,5O1W39o56gg,0.0780639598766962,0.0299755371113618,50,0.048088422765334406,T
valid,key.A.p20.point,delete,5O1W39o56gg$_$1,5O1W39o56gg,0.0019622296094894,0.0032398463785648,50,-0.0012776167690753998,A
valid,key.V.p20.point,delete,5O1W39o56gg$_$1,5O1W39o56gg,0.0197632312774658,0.0068381987015406,50,0.0129250325759252,V
