sample_id,position,token,modality,D,delta_class,selected
11,1,i,T,0.0034185051918029785,0.0020847320556640625,False
11,1,i,A,0.0007711052894592285,-0.00032955408096313477,False
11,1,i,V,0.00016504526138305664,0.00016963481903076172,False
11,2,would,T,0.022781014442443848,0.02118360996246338,True
11,2,would,A,0.0003479421138763428,-0.00010967254638671875,False
11,2,would,V,0.0005683004856109619,0.00019973516464233398,True
11,3,be,T,0.0020696421464284263,0.0027574896812438965,False
11,3,be,A,0.0006535549958546957,-0.00025135278701782227,False
11,3,be,V,0.00011742115020751953,9.655952453613281e-06,False
11,4,ashamed,T,0.4485309595863024,0.6422823369503021,True
11,4,ashamed,A,0.0019134581089019775,-0.0002816319465637207,True
11,4,ashamed,V,0.00029724836349487305,0.00014865398406982422,False
11,5,to,T,0.009758532047271729,0.008879363536834717,False
11,5,to,A,0.00017819801966349283,0.00010204315185546875,False
11,5,to,V,0.00034828980763753253,0.0001881122589111328,True
11,6,have,T,0.002591043710708618,0.0028113722801208496,False
11,6,have,A,0.0006650090217590332,0.00021469593048095703,False
11,6,have,V,6.617108980814616e-05,-1.0073184967041016e-05,False
11,7,made,T,0.002845038970311483,0.001626431941986084,False
11,7,made,A,0.0002020994822184245,-0.0002357959747314453,False
11,7,made,V,0.00015246868133544922,-3.123283386230469e-05,False
11,8,this,T,0.004002898931503296,0.00372469425201416,False
11,8,this,A,0.0005865395069122314,0.0006707310676574707,False
11,8,this,V,0.0001341104507446289,-3.17692756652832e-05,False
11,9,film,T,0.010753045479456583,0.005088627338409424,True
11,9,film,A,0.0009493231773376465,0.00022327899932861328,True
11,9,film,V,0.0002817511558532715,-0.00010794401168823242,False
11,10,if,T,0.0103721022605896,0.01003795862197876,False
11,10,if,A,0.0007614493370056152,0.00044143199920654297,False
11,10,if,V,0.0003667175769805908,-0.0001703500747680664,True
11,11,i,T,0.00405728816986084,0.0024178624153137207,False
11,11,i,A,0.0004280706246693929,-0.0006238818168640137,False
11,11,i,V,0.0003466606140136719,-0.0001958608627319336,False
11,12,was,T,0.00707659125328064,-0.0067157745361328125,False
11,12,was,A,0.0001653134822845459,-0.00012493133544921875,False
11,12,was,V,0.0001648267110188802,-8.90493392944336e-05,False
11,13,a,T,0.004718005657196045,-0.0035362839698791504,False
11,13,a,A,0.0009296536445617676,0.00016200542449951172,True
11,13,a,V,5.700190862019857e-05,5.1140785217285156e-05,False
11,14,director,T,0.0032116671403249106,-0.006044924259185791,False
11,14,director,A,0.0004188716411590576,0.00020313262939453125,False
11,14,director,V,8.678436279296875e-05,-0.00010687112808227539,False
