sample_id,position,token,modality,D,delta_class,selected
16,1,it,T,0.007743845383326213,-0.006414651870727539,True
16,1,it,A,0.0005414684613545735,0.00024014711380004883,False
16,1,it,V,0.0003586610158284505,-3.790855407714844e-05,False
16,2,',T,0.003641525904337565,-0.0027480125427246094,False
16,2,',A,0.0005415280659993489,0.0002402663230895996,False
16,2,',V,0.0003586610158284505,-3.790855407714844e-05,False
16,3,s,T,0.0021775364875793457,-0.001979827880859375,False
16,3,s,A,0.0005415280659993489,0.0002402663230895996,False
16,3,s,V,0.0003586610158284505,-3.790855407714844e-05,False
16,4,a,T,0.004073103268941244,-0.0032178163528442383,False
16,4,a,A,0.0019956131776173907,-0.001617729663848877,False
16,4,a,V,0.0003884633382161458,-7.605552673339844e-05,False
16,5,terrible,T,0.006742646296819051,-0.0038420557975769043,False
16,5,terrible,A,0.0015281240145365398,-0.0005384683609008789,False
16,5,terrible,V,0.0005028148492177328,0.0005320310592651367,False
16,6,",",T,0.005362401405970256,-0.0025380849838256836,False
16,6,",",A,0.0015281240145365398,-0.0005384683609008789,False
16,6,",",V,0.0005028148492177328,0.0005320310592651367,False
16,7,this,T,0.007489234209060669,-0.006375491619110107,True
16,7,this,A,0.00347063938776652,-0.001677393913269043,True
16,7,this,V,0.00025702516237894696,0.0003635883331298828,False
16,8,is,T,0.0017993549505869548,-0.0014082789421081543,False
16,8,is,A,0.00100595752398173,0.0004151463508605957,False
16,8,is,V,0.00037617484728495276,-0.0002837181091308594,False
16,9,a,T,0.00027273098627726233,-0.00013571977615356445,False
16,9,a,A,0.004318346579869589,0.002718210220336914,True
16,9,a,V,0.0008986095587412516,-0.0003719329833984375,True
16,10,terrible,T,0.003901501496632894,0.005888521671295166,False
16,10,terrible,A,0.0008253057797749837,0.001008152961730957,False
16,10,terrible,V,0.0009280145168304443,-0.00024825334548950195,True
16,11,movie,T,0.002550949652989705,-0.0014945268630981445,False
16,11,movie,A,0.001256336768468221,-0.00023865699768066406,False
16,11,movie,V,0.00016091267267862955,-0.00022995471954345703,False
