sample_id,position,token,modality,D,delta_class,selected
06,1,if,T,0.05527934432029724,-0.053929269313812256,True
06,1,if,A,0.0007765690485636394,0.0009610652923583984,False
06,1,if,V,9.917219479878743e-05,0.00013834238052368164,False
06,2,you,T,0.008510584632555645,0.00822669267654419,False
06,2,you,A,0.0002798736095428467,-3.361701965332031e-05,False
06,2,you,V,0.00026986996332804364,0.00039070844650268555,False
06,3,',T,0.006723841031392416,-0.0075719356536865234,False
06,3,',A,0.0002798736095428467,-3.361701965332031e-05,False
06,3,',V,0.00026986996332804364,0.00039070844650268555,False
06,4,re,T,0.025313119093577065,0.029835641384124756,True
06,4,re,A,0.0002798736095428467,-3.361701965332031e-05,False
06,4,re,V,0.00026986996332804364,0.00039070844650268555,False
06,5,a,T,0.023108581701914467,0.028241217136383057,True
06,5,a,A,0.0003250737984975179,0.00013959407806396484,False
06,5,a,V,0.0004278719425201416,0.0005310177803039551,True
06,6,fan,T,0.027075002590815224,0.03636729717254639,True
06,6,fan,A,0.00017763177553812662,-0.00033086538314819336,False
06,6,fan,V,0.0002184311548868815,0.00040841102600097656,False
06,7,of,T,0.012007082502047222,0.01177281141281128,False
06,7,of,A,0.0004986425240834553,3.260374069213867e-05,False
06,7,of,V,0.00010545055071512859,7.992982864379883e-05,False
06,8,dancing,T,0.013868719339370728,0.018962621688842773,False
06,8,dancing,A,0.00040940443674723304,-0.0005155801773071289,False
06,8,dancing,V,0.00015437602996826172,-9.810924530029297e-05,False
06,9,in,T,0.00044729312260945636,-2.5928020477294922e-05,False
06,9,in,A,0.0003247857093811035,0.0005334615707397461,False
06,9,in,V,0.0002976655960083008,-0.0002854466438293457,False
06,10,that,T,0.002656280994415283,-0.00270766019821167,False
06,10,that,A,0.00044293204943339026,0.000633537769317627,False
06,10,that,V,0.00035252173741658527,-0.0005391240119934082,True
06,11,sense,T,0.0037598113218943277,0.005776166915893555,False
06,11,sense,A,0.0007739265759785969,0.0010554790496826172,True
06,11,sense,V,0.0004136363665262858,-0.0006273984909057617,True
06,12,",",T,0.006313671668370565,-0.006769120693206787,False
06,12,",",A,0.0007739265759785969,0.0010554790496826172,True
06,12,",",V,0.00041365623474121094,-0.0006273984909057617,True
06,13,just,T,0.008213678995768229,-0.009788751602172852,False
