sample_id,position,token,modality,D,delta_class,selected
17,1,applying,T,0.014306306838989258,-0.012043297290802002,True
17,1,applying,A,0.0002809663613637289,-0.0002570152282714844,False
17,1,applying,V,0.00027742981910705566,-0.00040405988693237305,False
17,2,these,T,0.0007027784983317057,3.057718276977539e-05,False
17,2,these,A,0.0003489553928375244,0.0001405477523803711,False
17,2,these,V,0.0004776914914449056,-6.192922592163086e-05,False
17,3,four,T,0.0043185750643412275,-0.006339311599731445,False
17,3,four,A,0.0008958379427591959,0.0006025433540344238,True
17,3,four,V,0.0007741749286651611,0.0009113550186157227,False
17,4,design,T,0.0006985167662302653,-0.00024580955505371094,False
17,4,design,A,0.000827928384145101,0.0005584955215454102,True
17,4,design,V,0.0013799766699473062,0.0014433860778808594,True
17,5,concepts,T,0.001102675994237264,0.0021543502807617188,False
17,5,concepts,A,0.0002480149269104004,-0.00023889541625976562,False
17,5,concepts,V,0.0015737414360046387,0.0016447901725769043,True
17,6,to,T,0.001197904348373413,-0.0016900897026062012,False
17,6,to,A,0.00014967719713846842,-0.00029730796813964844,False
17,6,to,V,0.0003329018751780192,0.0005418062210083008,False
17,7,your,T,0.004076868295669556,0.00408327579498291,False
17,7,your,A,0.0009572704633076986,-0.0005881786346435547,False
17,7,your,V,0.001476973295211792,0.0014328956604003906,True
17,8,presentations,T,0.009647667407989502,0.00813060998916626,True
17,8,presentations,A,0.0003153781096140543,-0.00017517805099487305,False
17,8,presentations,V,0.0015423397223154702,0.001893758773803711,True
17,9,is,T,0.003832489252090454,0.0032148361206054688,False
17,9,is,A,0.0006111860275268555,-0.0003533363342285156,False
17,9,is,V,8.926788965861002e-05,-8.14199447631836e-05,False
17,10,simple,T,0.02041869362195333,0.021721601486206055,True
17,10,simple,A,0.00039934118588765466,0.00035631656646728516,False
17,10,simple,V,0.0002314150333404541,-0.00022518634796142578,False
17,11,",",T,0.0041841963926951085,0.002753138542175293,True
17,11,",",A,0.00039934118588765466,0.00035631656646728516,False
17,11,",",V,0.0002314150333404541,-0.00022518634796142578,False
17,12,easy,T,0.019807671507199608,0.02039426565170288,True
17,12,easy,A,0.001083284616470337,0.0007013082504272461,False
17,12,easy,V,0.000273972749710083,-0.00012242794036865234,False
17,13,and,T,0.0023728211720784507,-0.0005431175231933594,False
17,13,and,A,0.00011968612670898438,0.0001952648162841797,False
17,13,and,V,0.0002555251121520996,-0.000209808349609375,False
17,14,will,T,0.0038557549317677817,0.00697559118270874,False
17,14,will,A,0.0002860426902770996,-0.00047981739044189453,False
17,14,will,V,0.0002251168092091878,-0.0002995729446411133,False
17,15,make,T,0.009146501620610554,0.009968698024749756,False
17,15,make,A,0.0005049705505371094,-0.0005729794502258301,False
17,15,make,V,0.0002777179082234701,-0.00027573108673095703,False
17,16,people,T,0.005919307470321655,0.006715059280395508,False
17,16,people,A,0.001593192418416341,-0.0008447170257568359,True
17,16,people,V,0.00031827886899312335,-0.00010913610458374023,False
17,17,think,T,0.005142231782277425,0.006576657295227051,False
17,17,think,A,0.0002913475036621094,-0.00044018030166625977,False
17,17,think,V,0.00045294562975565594,-0.00017595291137695312,False
17,18,you,T,0.0005672077337900797,0.00013267993927001953,False
17,18,you,A,0.00048392017682393396,0.0006265640258789062,False
17,18,you,V,0.0004780391852060954,-0.0002962350845336914,False
17,19,turned,T,0.006497979164123535,0.005574941635131836,False
17,19,turned,A,0.0001735985279083252,0.0001468658447265625,False
17,19,turned,V,0.0009322563807169596,-0.0005875825881958008,False
17,20,into,T,0.001094520092010498,-0.0017389655113220215,False
17,20,into,A,0.00046064456303914386,0.00041741132736206055,False
17,20,into,V,0.0010607739289601645,-0.0007222890853881836,False
17,21,a,T,0.0017339885234832764,-0.0019891858100891113,False
17,21,a,A,0.0011660059293111167,-0.0006276965141296387,True
17,21,a,V,0.0010605156421661377,-0.000935673713684082,False
17,22,design,T,0.0022419989109039307,-0.0007369518280029297,False
17,22,design,A,0.0009206930796305338,0.0003132820129394531,True
17,22,design,V,0.0010962188243865967,-0.0010105371475219727,True
17,23,guru,T,0.0032788316408793134,0.004051923751831055,False
17,23,guru,A,0.0004531443119049072,0.00028818845748901367,False
17,23,guru,V,0.0010431806246439614,-0.0009812712669372559,False
17,24,.,T,0.004232585430145264,-0.0029918551445007324,False
17,24,.,A,0.0004531443119049072,0.00028818845748901367,False
17,24,.,V,0.0010431806246439614,-0.0009812712669372559,False
