sample_id,modality,D,phi_class,phi_score_raw,observed
266791$_$20,A,0.02167650560537974,0.05529925227165222,-0.13525349398454034,36
266791$_$20,V,0.028842059274514515,0.05862572789192199,-0.19829716285069782,36
266791$_$21,T,0.332476648191611,0.48917635778586066,-1.343909924228986,48
266791$_$21,A,0.031851490338643394,0.06542495886484781,-0.1364556153615316,48
266791$_$21,V,0.03704606493314107,0.08838429550329843,-0.23510417838891345,48
266791$_$23,T,0.26303164412577945,0.28930248816808063,0.7118145674467087,34
266791$_$23,A,0.011544093489646912,-0.05860167245070139,-0.04288633167743684,34
266791$_$23,V,0.036991387605667114,-0.12792828182379404,-0.14594170451164246,34
266791$_$29,T,0.03394707292318344,0.0548056811094284,0.07996828590209286,3
266791$_$29,A,0.023392073810100555,0.03166435658931732,0.04784789417559902,3
266791$_$29,V,0.08795207358586292,0.12194877862930295,-0.4656967020904024,3
266791$_$3,T,0.17178755005200702,0.17977297306060788,0.7846724887688954,19
266791$_$3,A,0.010532250006993612,0.035064563155174255,-0.12376334766546887,19
266791$_$3,V,0.010662232836087545,0.03255651891231537,-0.10304960111776987,19
266791$_$5,T,0.3163353204727173,0.49057300885518385,-1.0507216205199559,32
266791$_$5,A,0.02722621957461039,0.05164634188016255,-0.1544886579116186,32
266791$_$5,V,0.044133385022481285,0.0993849237759908,-0.20930915077527362,32
266791$_$4,T,0.08255837857723236,0.15327132244904834,-0.00800659507513047,13
266791$_$4,A,0.04606530567010244,0.059646671017011,-0.19240151345729828,13
266791$_$4,V,0.08015475049614906,0.11935426791508992,-0.21203535050153732,13
266791$_$6,T,0.2729483221968015,0.3940129180749257,0.5909513210256895,36
266791$_$6,A,0.03761471311251323,0.05970234175523122,0.03992504378159842,36
266791$_$6,V,0.026243776082992554,0.05286342402299245,-0.10169971237579983,36
266791$_$8,T,0.19933480521043143,0.33568039536476135,-0.4998113910357156,11
266791$_$8,A,0.03513740003108978,0.0632806122303009,-0.16433815161387122,11
266791$_$8,V,0.05104733010133108,0.10294350981712341,-0.18554619948069256,11
266791$_$11,T,0.3249906152486801,0.34468871851762134,1.1006692151228585,11
266791$_$11,A,0.010072380304336548,-0.05766414354244868,-0.08209667106469473,11
266791$_$11,V,0.03250368436177572,-0.11274142811695734,-0.20257947345574692,11
266791$_$14,T,0.12391114731629689,0.20640700062115985,-0.27939210335413617,26
266791$_$14,A,0.039123550057411194,0.07586040099461873,-0.14007059733072919,26
266791$_$14,V,0.0884895126024882,0.13744994004567462,-0.2825544277826945,26
270254$_$23,T,0.256039892633756,0.4094373732805252,-0.8143191486597059,17
270254$_$23,A,0.03005134065945943,0.06783154606819153,-0.07484826445579527,17
270254$_$23,V,0.06541088720162709,0.1247580498456955,-0.32096256315708155,17
270254$_$0,T,0.269722859064738,0.2973712980747223,0.6828702638546624,18
270254$_$0,A,0.06889705856641133,0.013514101505279541,0.14750714103380838,18
270254$_$0,V,0.027818799018859863,-0.11692097783088684,-0.16839856406052905,18
270254$_$6,T,0.16762937853733698,0.20497574905554453,0.4791194647550583,32
270254$_$6,A,0.01001042127609253,0.012576217452685036,-0.03581001609563826,32
270254$_$6,V,0.021663765112559002,0.04112244645754496,-0.12987061589956284,29
270254$_$8,T,0.3371457556883494,0.5114487608273823,-1.356204887231191,24
270254$_$8,A,0.023950815200805664,0.06599811216195424,-0.11286451419194538,24
270254$_$8,V,0.03789675235748291,0.09796581168969472,-0.28119750817616773,24
270254$_$11,T,0.18408242186220986,0.25772210458914435,0.6325090803826849,6
270254$_$11,A,0.0906366358200709,-0.030596231420834855,0.37515408654386795,6
270254$_$11,V,0.02695349355538686,0.04948953787485758,-0.1497313145858546,6
270254$_$14,T,0.03396837164958318,-0.014595593015352886,0.09248626884073019,10
270254$_$14,A,0.04292514299352964,0.07153067489465077,0.025017182342708118,10
270254$_$14,V,0.05884923739358783,0.10997321208318074,-0.19270231015980244,10
270254$_$16,T,0.09571401712795098,0.16160564124584195,0.2721940949559212,15
270254$_$16,A,0.007482212657729784,0.040920183062553406,-0.02803336828947067,15
270254$_$16,V,0.0337003276993831,-0.020549654960632324,-0.12040447443723676,15
272624$_$10,T,0.2594369041423003,0.40083869298299146,-0.7031381788353125,48
272624$_$10,A,0.031125431259473164,-0.014387304584185284,0.19401763876279193,48
272624$_$10,V,0.0636248638232549,0.09297901888688405,-0.3121090965966383,48
272624$_$13,T,0.20287490139404932,0.3342147171497345,-0.37898806234200794,37
272624$_$13,A,0.03503559033075969,-0.022235095500946045,0.1789712111155192,37
272624$_$13,V,0.0688574289282163,0.096954345703125,-0.271109585960706,37
272624$_$12,T,0.32589062054951984,0.47393606603145594,-1.0775731100390353,22
272624$_$12,A,0.014145821332931519,-0.007348403334617615,0.07453254734476407,22
272624$_$12,V,0.05500846107800801,0.08163246512413025,-0.3109112872431675,22
272624$_$16,T,0.34044944991668064,0.49941906332969654,-1.0555990119464693,48
272624$_$16,A,0.018595109383265175,-0.012075722217559814,0.1232113847509026,48
272624$_$16,V,0.04899490873018901,0.07784897089004517,-0.26290317671373487,48
272624$_$18,T,0.1736000676949819,0.2523576120535532,-0.5348673552895585,36
272624$_$18,A,0.02054211994012197,-0.007462730010350544,0.09478684080143768,36
272624$_$18,V,0.06810224056243896,0.08975924054781595,-0.3230213016892473,36
272624$_$2,T,0.1444387063384056,0.16050703823566434,0.773477635346353,46
272624$_$2,A,0.02918691188097,0.03620977699756622,0.1817753929644823,46
272624$_$2,V,0.03177362680435181,0.06517094373703003,-0.18096777144819498,46
272624$_$6,T,0.4006117917597294,0.5585286716620127,-1.479873616869251,35
272624$_$6,A,0.00962465008099874,-0.003814031680425008,0.08813701694210374,35
272624$_$6,V,0.04337117075920105,0.07261456052462259,-0.30002382087210816,35
272624$_$9,T,0.287740974376599,0.2934299608071645,1.1039739325642584,47
272624$_$9,A,0.0652999480565389,0.007909913857777909,0.24917856603860852,47
272624$_$9,V,0.033890863259633384,-0.11996049682299295,-0.17689810693264008,47
272624$_$8,T,0.4281856119632721,0.5943161348501841,-1.6104483753442762,43
272624$_$8,A,0.012535423040390015,-0.009978463252385456,0.12529215216636655,43
272624$_$8,V,0.03732115030288696,0.06724197665850322,-0.2952047139406204,43
273539$_$3,T,0.18421832223733267,0.30479308466116584,-0.28569200138250983,30
273539$_$3,A,0.04162512719631195,0.06491547326246898,-0.1467286745707194,30
273539$_$3,V,0.03220087289810181,0.04450620214144388,-0.179557258884112,30
273539$_$2,T,0.190990149974823,0.355344866712888,0.1303582638502121,3
273539$_$2,A,0.03705086559057236,-0.010538424054781595,-0.2799601182341575,3
273539$_$2,V,0.005062622328599295,0.040611733992894486,-0.2129080519080162,3
273539$_$9,T,0.3340986470381419,0.5171488175789515,-1.0427101651827495,46
273539$_$9,A,0.040966928005218506,0.07013384501139323,-0.2657086948553722,46
273539$_$9,V,0.037550538778305054,0.056549216310183205,-0.2627385954062144,46
290546$_$3,T,0.10910972021520138,0.08846347530682881,0.2708203295866648,23
290546$_$3,A,0.05805260253449281,0.030769636233647663,0.09624962384502093,23
290546$_$3,V,0.05864460704227288,-0.11767290035883585,-0.31244580571850133,23
290546$_$5,T,0.2577541222174962,0.3899604678153991,-0.7173718449970087,33
290546$_$5,A,0.04448840022087097,0.05965445935726165,0.018326284984747566,33
290546$_$5,V,0.047342777252197266,0.06733457744121552,-0.29854820047815644,33
290546$_$7,T,0.11629163349668184,0.07071557641029358,0.3737156745046377,48
290546$_$7,A,0.06411088102807601,0.03625935316085815,0.08200571313500403,48
290546$_$7,V,0.05388250326116879,-0.11004024744033812,-0.3515277449041605,48
290546$_$6,T,0.10503551612297693,0.054912254214286804,0.3311697688574592,8
290546$_$6,A,0.09589897344509761,0.08022433519363403,0.14528757395843667,8
290546$_$6,V,0.0522883137067159,-0.11344490945339203,-0.34447453947116924,8
2S00zYaVrtc$_$10,T,0.15311072766780853,0.270433967312177,-0.12627981106440223,18
2S00zYaVrtc$_$10,A,0.039041067163149513,0.05693443616231282,-0.001543196539084123,18
2S00zYaVrtc$_$10,V,0.0971056247750918,0.12133890887101491,-0.41827641675869626,18
2S00zYaVrtc$_$12,T,0.37885479132334393,0.46015220383803046,0.993363375465075,17
2S00zYaVrtc$_$12,A,0.010354084273179373,-0.06267800678809483,-0.16948697467645008,17
2S00zYaVrtc$_$12,V,0.03703848272562027,-0.10055818905433017,-0.33868580063184095,17
2S00zYaVrtc$_$20,T,0.3955630237857501,0.4663106550772984,1.2759359354774156,16
2S00zYaVrtc$_$20,A,0.0275195042292277,-0.044034461180369064,0.008818964163462268,16
2S00zYaVrtc$_$20,V,0.013940781354904175,-0.054012770454088845,-0.16100707401831946,16
2S00zYaVrtc$_$17,T,0.25083956867456436,0.26877016822497046,0.6750541180372238,18
2S00zYaVrtc$_$17,A,0.04387504110733668,-0.006983359654744465,-0.036117017269134535,18
2S00zYaVrtc$_$17,V,0.04464035977919896,-0.11646031339963277,-0.2960357218980789,18
2S00zYaVrtc$_$5,T,0.28169039512674016,0.34035450716813404,0.7694613908727963,25
2S00zYaVrtc$_$5,A,0.029221018155415855,-0.031727875272432954,0.031928402682145404,25
2S00zYaVrtc$_$5,V,0.012796804308891296,-0.06709150473276773,-0.19746241966883343,25
2S00zYaVrtc$_$4,T,0.29775550961494446,0.36236304541428876,0.790640299518903,20
2S00zYaVrtc$_$4,A,0.02628294130166372,-0.040837402145067855,0.039838393529256166,20
2S00zYaVrtc$_$4,V,0.012277772029240927,-0.06844271222750345,-0.19665148357550302,20
2Xt31_d0XEE$_$2,T,0.3367485279838244,0.41411447525024414,1.6076201659937697,24
2Xt31_d0XEE$_$2,A,0.03366681933403015,0.020744308829307556,0.1049752359588941,24
2Xt31_d0XEE$_$2,V,0.029352545738220215,0.025713399052619934,0.06099599724014601,24
31474$_$11,T,0.16721118862430254,0.1695993145306905,0.537812498708566,7
31474$_$11,A,0.0016544361909230552,-0.05493331948916117,-0.047243470946947724,7
31474$_$11,V,0.062083158642053604,-0.10399837295214333,-0.4088123912612597,7
31474$_$14,T,0.2529681324958801,0.3859772831201553,-0.7099173963069916,16
31474$_$14,A,0.04075509309768677,0.06733492016792297,-0.15279519557952878,16
31474$_$14,V,0.07912200689315796,0.11184863746166228,-0.3986475765705108,16
31474$_$0,T,0.27825839320818585,0.27538789312044776,0.8276757647593815,23
31474$_$0,A,0.061772468189398445,0.018189410368601482,0.019150962432225534,23
31474$_$0,V,0.020852486292521157,-0.06555651624997456,-0.2881162116924922,23
31474$_$3,T,0.14432863146066666,0.2955453296502431,0.10267187623927992,25
31474$_$3,A,0.020791093508402508,0.009585802753766377,-0.013734847617646057,25
31474$_$3,V,0.05085228119666378,-0.012158806125322977,-0.3251001381625731,25
31474$_$6,T,0.2841480573018392,0.45798301200071967,-0.8024788548549017,16
31474$_$6,A,0.04389692346254984,0.0795771429936091,-0.18764046331246698,16
31474$_$6,V,0.05047498146692912,0.08478728930155435,-0.2940515478452047,16
31474$_$9,T,0.40673654278119403,0.5803639938433964,-1.4722810337940853,8
31474$_$9,A,0.015839695930480957,0.03483185668786366,-0.07126666108767192,8
31474$_$9,V,0.023394137620925903,0.038225819667180375,-0.2111960003773371,8
31474$_$8,T,0.34081722299257916,0.502141257127126,-1.3400649229685464,8
31474$_$8,A,0.036163508892059326,0.05906482537587483,-0.20187367002169293,8
31474$_$8,V,0.04215425252914429,0.08084397514661153,-0.3456985453764597,8
32681$_$1,T,0.232525322586298,0.3809600273768107,-0.5459386333823204,21
32681$_$1,A,0.031078919768333435,0.0405861089626948,0.06561651080846786,21
32681$_$1,V,0.0512667844692866,0.10653364161650339,-0.14110106229782107,21
32681$_$3,T,0.3909144252538681,0.5688663274049758,-1.4530047128597894,39
32681$_$3,A,0.012380311886469523,0.030334338545799255,-0.053819636503855336,39
32681$_$3,V,0.027770827213923134,0.05711451172828674,-0.3005701551834742,39
32681$_$5,T,0.36259303490320843,0.5499728173017502,-1.3827425042788186,39
32681$_$5,A,0.014550973971684774,0.04646822810173035,-0.045126865307489925,39
32681$_$5,V,0.02926338712374369,0.07284225523471832,-0.3036279181639353,39
32681$_$6,T,0.20206826428572336,0.3206688513358434,-0.5856729795535406,28
32681$_$6,A,0.03816081086794535,0.0440638264020284,0.10155336062113443,28
32681$_$6,V,0.07980817556381226,0.1156108131011327,-0.45604542394479114,28
33170$_$1,T,0.11397861937681834,0.20766388376553852,0.19063729047775269,48
33170$_$1,A,0.010059374074141184,0.02636202176411947,0.023605667054653175,48
33170$_$1,V,0.054076972107092544,0.07494740684827168,-0.36594154685735697,48
33170$_$3,T,0.1571448395649592,0.2964672048886617,-0.12295297036568323,34
33170$_$3,A,0.008544844885667164,0.0034108062585194916,0.021137048800786342,34
33170$_$3,V,0.057089773317178086,0.06420656045277913,-0.2789695436755816,34
33170$_$4,T,0.32733376200000447,0.5009019126494725,-0.9034990621730685,33
33170$_$4,A,0.024358401695887245,0.02267233033974965,0.10851344279944891,33
33170$_$4,V,0.046512390176455184,0.06497265895207721,-0.29937258642166853,33
3MFNIag0wNE$_$12,T,0.07294293493032455,-0.020693038900693256,0.5702370057503382,48
3MFNIag0wNE$_$12,A,0.038790697852770485,0.06820956865946451,-0.16022912164529163,48
3MFNIag0wNE$_$12,V,0.07276842246452968,0.12210383514563242,-0.19756903251012164,48
3MFNIag0wNE$_$14,T,0.3619864955544472,0.5295004000266392,-1.5182444204886754,33
3MFNIag0wNE$_$14,A,0.026725133260091148,0.050009210904439286,-0.19086792071660358,33
3MFNIag0wNE$_$14,V,0.034095048904418945,0.09692881007989247,-0.19213182230790452,33
3MFNIag0wNE$_$16,T,0.39529850085576373,0.46136415004730225,1.1615309218565621,22
3MFNIag0wNE$_$16,A,0.018776605526606243,-0.044454231858253486,0.0017943183581034614,22
3MFNIag0wNE$_$16,V,0.02248460054397583,-0.03406958281993867,-0.12003629406293234,22
3MFNIag0wNE$_$7,T,0.05213462561368942,-0.013519992431004841,0.38517201583211624,19
3MFNIag0wNE$_$7,A,0.06541511168082555,0.09210298458735147,-0.271616169406722,19
3MFNIag0wNE$_$7,V,0.06361796031706035,0.12420238057772318,-0.10509204647193351,19
3V2qm0rw920$_$11,T,0.0868986959879597,0.04256156086921692,0.292470653851827,20
3V2qm0rw920$_$11,A,0.03472554155935844,-0.0026370137929916347,-0.030701799939076103,20
3V2qm0rw920$_$11,V,0.024054559258123238,-0.06699158251285553,-0.27856464932362235,20
3V2qm0rw920$_$13,T,0.43710258354743325,0.49517140785853064,1.8627953107158342,29
3V2qm0rw920$_$13,A,0.03006070852279663,-0.006463175018628441,0.04352415601412453,29
3V2qm0rw920$_$13,V,0.01597233613332113,-0.04240152736504872,-0.1533552085359892,29
3V2qm0rw920$_$3,T,0.2956894412636757,0.34270891547203064,0.7908939942717551,15
3V2qm0rw920$_$3,A,0.05628633499145508,0.002530887722969055,0.025833040475845313,15
3V2qm0rw920$_$3,V,0.031676217913627625,-0.09254942834377287,-0.2603953406214714,15
3j94B0pzSVs$_$12,T,0.32665474712848663,0.40233805775642395,0.8019832720359167,12
3j94B0pzSVs$_$12,A,0.004155546426773071,-0.067589670419693,-0.14970622460047403,12
3j94B0pzSVs$_$12,V,0.023057306806246437,-0.0419769287109375,-0.16336571673552194,12
3j94B0pzSVs$_$17,T,0.1149204671382904,0.16891179978847504,-0.35303723315397895,22
3j94B0pzSVs$_$17,A,0.0482085645198822,0.05708847939968109,-0.2632792989412943,22
3j94B0pzSVs$_$17,V,0.029306496183077495,0.04368096590042114,-0.13931682209173835,22
3j94B0pzSVs$_$1,T,0.08239196613430977,0.04040915767351786,0.277458434458822,34
3j94B0pzSVs$_$1,A,0.008092945984875161,-0.06158011158307393,-0.0572360036894679,34
3j94B0pzSVs$_$1,V,0.028923743714888893,-0.025645484526952103,-0.14712685579434037,34
3j94B0pzSVs$_$0,T,0.18384514500697455,0.1691318154335022,0.5897442003091176,30
3j94B0pzSVs$_$0,A,0.007468228538831075,-0.07632766664028168,-0.14658531049887338,30
3j94B0pzSVs$_$0,V,0.031665158768494926,-0.029344812035560608,-0.16480916241804755,30
4cFeG2ydm9A$_$8,T,0.3771594141920408,0.4565869023402532,1.4248832588394482,16
4cFeG2ydm9A$_$8,A,0.039880971113840744,-0.015331412355105078,0.13453701635201773,16
4cFeG2ydm9A$_$8,V,0.019205888112386067,-0.006122688452402747,-0.12641971061627066,16
4dV3slGSc60$_$10,T,0.3138275121649106,0.38068138559659315,0.8150193591912589,22
4dV3slGSc60$_$10,A,0.07466021676858266,0.023846079905827836,0.15990645190080008,22
4dV3slGSc60$_$10,V,0.026211713751157127,-0.09591452280680338,-0.22483235100905097,22
4dV3slGSc60$_$12,T,0.16924338229000568,0.16317981978257495,0.5034850590551894,20
4dV3slGSc60$_$12,A,0.11401246736447015,0.08808379371960957,0.23999689581493538,20
4dV3slGSc60$_$12,V,0.016468321283658344,-0.07780819634596506,-0.13438286477078995,20
4dV3slGSc60$_$22,T,0.10513612379630408,0.05878067513306935,0.326913205285867,48
4dV3slGSc60$_$22,A,0.09481785570581754,0.0741742600997289,0.09108811368544896,48
4dV3slGSc60$_$22,V,0.029419357577959698,-0.10445026556650797,-0.048150325814882905,1
4dV3slGSc60$_$9,T,0.35520491128166515,0.389594241976738,1.178310384353002,20
4dV3slGSc60$_$9,A,0.05811075369517009,0.011924311518669125,0.10140692939360932,20
4dV3slGSc60$_$9,V,0.0069313546021779375,-0.07556834816932678,-0.18079780290524167,20
4dV3slGSc60$_$8,T,0.24669651935497922,0.2787857005993525,0.8855555858463049,24
4dV3slGSc60$_$8,A,0.06086552143096924,0.027657205859820046,0.21506397332996133,24
4dV3slGSc60$_$8,V,0.08398416638374329,0.07435173789660135,0.19714498054236174,24
50103$_$3,T,0.4078491081794103,0.5807548811038334,-1.5837481717268624,45
50103$_$3,A,0.029194295406341553,0.04478377600510915,-0.23476398984591168,45
50103$_$3,V,0.034654855728149414,0.04285784562428792,-0.3319099346796671,45
5B0PQx3Ep3k$_$5,T,0.3525996617972851,0.4258485039075215,1.0989038596550622,28
5B0PQx3Ep3k$_$5,A,0.043114617466926575,-0.003471488753954574,0.04959609607855481,28
5B0PQx3Ep3k$_$5,V,0.018440614144007366,-0.03043600420157115,-0.09537564714749655,28
5O1W39o56gg$_$1,T,0.14195849001407623,0.2322004238764445,0.32458803678552306,14
5O1W39o56gg$_$1,A,0.022093463068207104,0.03530337909857432,0.12605837980906168,14
5O1W39o56gg$_$1,V,0.006081345180670421,0.024904305736223854,-0.13150389616688093,14
5O1W39o56gg$_$2,T,0.07236076146364212,0.1704405794541041,-0.10078823566436768,16
5O1W39o56gg$_$2,A,0.00816213091214498,0.03633684913317362,0.0013888403773307909,16
5O1W39o56gg$_$2,V,0.02710844079653422,0.03054841856161753,-0.2784721776843071,16
5O1W39o56gg$_$9,T,0.3409491615990798,0.36296384036540985,1.0786658997337024,15
5O1W39o56gg$_$9,A,0.02021808425585429,-0.050121381878852844,-0.07093431552251177,15
5O1W39o56gg$_$9,V,0.07098733882109325,0.040321797132492065,0.05464610705773039,15
5i6AgQSjXO4$_$3,T,0.1885372375448545,0.19414254029591876,0.4718784267703692,19
5i6AgQSjXO4$_$3,A,0.032607302069664,-0.007957259813944496,-0.03589551647504169,19
5i6AgQSjXO4$_$3,V,0.056484232346216835,0.026803751786549885,-0.07497140516837437,14
5i6AgQSjXO4$_$2,T,0.21011522940049568,0.24187694986661273,0.5908315852284431,28
5i6AgQSjXO4$_$2,A,0.03884531557559967,-0.005458066860834759,0.03698637150228022,28
5i6AgQSjXO4$_$2,V,0.07326842844486237,0.057857414086659745,0.06092533655464648,28
5i6AgQSjXO4$_$6,T,0.14638281986117363,0.1356249650319417,0.45005648458997405,9
5i6AgQSjXO4$_$6,A,0.03404603029290835,-0.025687942902247116,0.085483747224013,9
5i6AgQSjXO4$_$6,V,0.06233195091287295,-0.1025844911734263,-0.4669857857127984,9
5kaCGzjYukM$_$0,T,0.15891854092478752,0.23497134447097778,0.41423754238833976,34
5kaCGzjYukM$_$0,A,0.020215930572400488,0.012241229414939877,0.0018050776173671075,34
5kaCGzjYukM$_$0,V,0.02657170221209526,0.00632043182849884,-0.3273673147584001,34
5kaCGzjYukM$_$3,T,0.03864388664563497,-0.02805773913860321,0.08597683906555174,27
5kaCGzjYukM$_$3,A,0.024951015909512837,0.04612569510936737,-0.07658430933952334,27
5kaCGzjYukM$_$3,V,0.1021721934278806,0.14742207527160645,-0.43233922123908997,27
5kaCGzjYukM$_$2,T,0.15816285212834677,0.29476728041966754,-0.15513982127110162,36
5kaCGzjYukM$_$2,A,0.027224332094192505,0.05144742627938588,-0.03883967051903407,36
5kaCGzjYukM$_$2,V,0.10577001298467317,0.15020785232384998,-0.42598856488863623,36
5kaCGzjYukM$_$5,T,0.14469784001509348,0.24180464943250018,-0.25084476669629413,32
5kaCGzjYukM$_$5,A,0.03314934174219767,0.05700353284676869,-0.05861424406369521,32
5kaCGzjYukM$_$5,V,0.12346541881561279,0.16146970291932422,-0.497037132581075,32
5kaCGzjYukM$_$7,T,0.23497529824574787,0.24414858718713123,0.6722503900527953,48
5kaCGzjYukM$_$7,A,0.0055235326290130615,-0.06423313419024149,-0.14979943633079526,48
5kaCGzjYukM$_$7,V,0.019056404630343117,-0.053033674756685883,-0.23673710227012634,48
6KvG5VbLalY$_$9,T,0.059075056264797844,0.12390081087748209,0.09476842172443865,37
6KvG5VbLalY$_$9,A,0.019596154491106667,0.04594252506891886,0.09371288307011126,37
6KvG5VbLalY$_$9,V,0.01696300009886424,0.013459573189417517,0.017583396285772324,37
6ZA8I83x-oY$_$0,T,0.35334546615680057,0.4059165020783742,1.2148759017388024,23
6ZA8I83x-oY$_$0,A,0.04666218161582947,-0.0009102622667948382,0.07332932452360785,23
6ZA8I83x-oY$_$0,V,0.030623515446980793,-0.054541895786921174,-0.366861899693807,23
6ZA8I83x-oY$_$2,T,0.3655325584113598,0.4600558777650197,1.139156584938367,48
6ZA8I83x-oY$_$2,A,0.018413523832956948,-0.04528298477331797,0.03876259674628574,48
6ZA8I83x-oY$_$2,V,0.009933869043986002,-0.04061707357565562,-0.059918435911337546,48
6hFiTU77Sm0$_$1,T,0.12524069768066207,0.10864830017089844,0.357172830030322,14
6hFiTU77Sm0$_$1,A,0.008833388487497967,-0.04701189696788787,-0.02357038576155901,14
6hFiTU77Sm0$_$1,V,0.061824033657709755,0.02876131236553192,0.06710179056972265,14
6hFiTU77Sm0$_$2,T,0.09069615105787913,0.1557339032491048,0.27774104786415893,16
6hFiTU77Sm0$_$2,A,0.019400744078059994,0.025442217787106834,0.03142310803135236,16
6hFiTU77Sm0$_$2,V,0.017947683731714886,0.029950087269147233,-0.21902202504376572,16
6uPGcKTpC4I$_$1,T,0.25175565481185913,0.2643872797489166,0.7879595731695492,27
6uPGcKTpC4I$_$1,A,0.03728274007638296,0.0011274516582489014,-0.12164573619763058,27
6uPGcKTpC4I$_$1,V,0.047798678278923035,0.02812373638153076,-0.02399052182833354,27
6uPGcKTpC4I$_$2,T,0.21094763278961182,0.2165665825208028,0.6112250238656998,31
6uPGcKTpC4I$_$2,A,0.06663244465986888,0.03334282835324605,-0.0015346109867096086,31
6uPGcKTpC4I$_$2,V,0.046433985233306885,0.01654141147931417,-0.15418903529644012,31
6uPGcKTpC4I$_$6,T,0.237268374611934,0.2563348015149434,0.7071528658270836,16
6uPGcKTpC4I$_$6,A,0.06240225831667583,0.018783544500668842,0.05582275986671449,16
6uPGcKTpC4I$_$6,V,0.05058196187019348,0.0474733163913091,-0.06893699616193771,16
70280$_$11,T,0.3332774763305982,0.4982750018437703,-1.0527381027738252,23
70280$_$11,A,0.02199365695317586,0.04128800829251607,0.020130624373753826,23
70280$_$11,V,0.0202461580435435,0.05425008138020833,-0.07513304303089775,23
70280$_$3,T,0.09274309997757275,0.1845354487498601,-0.055565368384122835,25
70280$_$3,A,0.022235963493585587,0.024323244889577232,0.06656572222709654,25
70280$_$3,V,0.025608941912651062,0.058444624145825706,-0.16413188353180885,25
70280$_$4,T,0.08056918469568095,0.01897128423055013,0.43145271817532677,23
70280$_$4,A,0.03395712375640869,-0.025979767243067425,0.15472011532013613,23
70280$_$4,V,0.04203530649344126,-0.11865494648615518,-0.13856150155576566,23
70280$_$6,T,0.3780253157019615,0.5510311275720596,-1.3133147680200634,26
70280$_$6,A,0.02056780457496643,0.022886469960212704,0.10926716495305297,26
70280$_$6,V,0.023019661506017048,0.05816197395324707,-0.1700259023346007,26
75RGHaxmUK8$_$3,T,0.2804482827583949,0.33432962000370026,0.7889013985792794,19
75RGHaxmUK8$_$3,A,0.027303040027618408,-0.039504796266555786,0.017395655314127616,19
75RGHaxmUK8$_$3,V,0.046240960558255516,0.007552400231361387,-0.24717997511227924,19
75RGHaxmUK8$_$5,T,0.22431492805480957,0.3703970263401667,0.36748895918329555,13
75RGHaxmUK8$_$5,A,0.034371402114629745,0.06337882081667581,-0.22027394796411198,13
75RGHaxmUK8$_$5,V,0.023613736654321354,0.017306620875994366,-0.29119551430145896,13
7_K3F-lAv1k$_$2,T,0.31881824632485706,0.35274602472782135,0.9627967675526937,43
7_K3F-lAv1k$_$2,A,0.01126586894194285,-0.058452978730201714,-0.06097657481829326,43
7_K3F-lAv1k$_$2,V,0.02048058807849884,-0.046847522258758545,-0.19423229495684302,43
7r4vRxKLFCA$_$6,T,0.3009266344209512,0.37227124472459155,0.8016076615701118,37
7r4vRxKLFCA$_$6,A,0.05144537488619487,0.008642574151357017,0.15282071257630983,37
7r4vRxKLFCA$_$6,V,0.025697022676467896,-0.032468284169832856,-0.1854433411111434,37
80566$_$1,T,0.2468208571275075,0.2512789169947306,0.8891004025936127,13
80566$_$1,A,0.01763400932153066,-0.07032435139020285,0.04936918616294861,13
80566$_$1,V,0.019285663962364197,-0.034117331107457474,-0.20166409015655518,11
80566$_$0,T,0.19761463006337485,0.26733584702014923,0.6098509728908539,12
80566$_$0,A,0.024526380002498627,0.05523185431957245,-0.1250791996717453,12
80566$_$0,V,0.011487749715646107,0.0312616229057312,-0.16713495552539823,12
80566$_$3,T,0.17458117504914603,0.2467007885376612,0.4806083540121714,17
80566$_$3,A,0.01992697020371755,0.05180316666762033,-0.05931982894738515,17
80566$_$3,V,0.032598696649074554,0.04027722279230754,-0.31475332876046497,17
80566$_$2,T,0.33745822062095004,0.3533768206834793,1.1279574632644653,14
80566$_$2,A,0.044061531623204545,-0.03634028881788254,0.1565418839454651,14
80566$_$2,V,0.03972357511520386,-0.1461948975920677,-0.23115533590316772,14
80566$_$4,T,0.35684753954410553,0.3756740440924962,1.2094779101510844,7
80566$_$4,A,0.0539716233809789,-0.00950061033169429,0.12792470802863437,7
80566$_$4,V,0.041499714056650795,-0.13578669975201288,-0.2889476182560126,7
80566$_$6,T,0.20755025371909142,0.30352263649304706,-0.6227558155854542,17
80566$_$6,A,0.04093502958615621,0.08999960621198017,-0.07949003328879671,17
80566$_$6,V,0.05746546387672424,0.1047819157441457,-0.11265252282222113,17
80855$_$11,T,0.26242449165632326,0.44401293992996216,0.26647612460268033,15
80855$_$11,A,0.04850784596055746,0.068278431892395,0.16668475403760868,15
80855$_$11,V,0.030718840348223846,0.030898272991180416,-0.37527501947867364,15
80855$_$10,T,0.2806167538122584,0.46378732224305463,0.3425618003432949,17
80855$_$10,A,0.017963224168245993,0.03693062563737234,-0.03697025372336309,17
80855$_$10,V,0.020870538040374715,0.02277003725369771,-0.3105268289024631,17
80855$_$12,T,0.2146551211675008,0.2000284691651662,0.6871173419058322,21
80855$_$12,A,0.016668833792209625,-0.05555678407351176,0.060923539102077505,21
80855$_$12,V,0.034248724579811096,-0.10512826840082802,-0.31587543711066246,21
80855$_$15,T,0.4435417602459589,0.47999508678913116,1.643693149089813,19
