trial,seed,checkpoint,epoch,lr,omega_count,total,task_clean,task_corrupt,msd,span,calibration,consistency,missing_macro_f1,missing_mae,clean_macro_f1,clean_mae,unimodal
attn_40_v4,1111,experiments/attn_40_v4/runs/late_attn_tune/seed_1111/best.pt,25,4.038852388578926e-05,0,1.1433985589820648,0.5147224734319704,0.6286760824863041,0.0,0.0,0.0,0.0,0.5433015667871065,0.6937112880547471,0.569100556528347,0.6663521913540356,
attn_40_v4,1111,experiments/attn_40_v4/runs/late_attn_tune/seed_1111/best.pt,26,3.692370589061638e-05,0,1.0936055606770738,0.4875472892667645,0.6060582702962037,0.0,0.0,0.0,0.0,,,,,
attn_40_v4,1111,experiments/attn_40_v4/runs/late_attn_tune/seed_1111/best.pt,27,3.358236731333169e-05,0,1.0881286347023795,0.4861694479657111,0.6019591870151948,0.0,0.0,0.0,0.0,,,,,
attn_40_v4,1111,experiments/attn_40_v4/runs/late_attn_tune/seed_1111/best.pt,28,3.0387332884490784e-05,0,1.0824912407687892,0.4802420902475018,0.6022491510783401,0.0,0.0,0.0,0.0,,,,,
attn_40_v4,1111,experiments/attn_40_v4/runs/late_attn_tune/seed_1111/best.pt,29,2.736042792896495e-05,0,1.0810553665473082,0.4815431652225067,0.5995121974254323,0.0,0.0,0.0,0.0,,,,,
attn_40_v4,1111,experiments/attn_40_v4/runs/late_attn_tune/seed_1111/best.pt,30,2.452232927684166e-05,0,1.0506201277826437,0.4668716816144569,0.5837484433829228,0.0,0.0,0.0,0.0,0.5396509752399357,0.6934374995171122,0.5649613848537917,0.6665359193820233,
attn_40_v4,1111,experiments/attn_40_v4/runs/late_attn_tune/seed_1111/best.pt,31,2.189242401970908e-05,0,1.042580846035592,0.4646395578562656,0.5779412912431164,0.0,0.0,0.0,0.0,,,,,
attn_40_v4,1111,experiments/attn_40_v4/runs/late_attn_tune/seed_1111/best.pt,32,1.948867707716229e-05,0,1.0269816047120317,0.4528131030987356,0.5741685046770862,0.0,0.0,0.0,0.0,,,,,
attn_40_v4,1111,experiments/attn_40_v4/runs/late_attn_tune/seed_1111/best.pt,33,1.7327508478186225e-05,0,1.0316008869732651,0.442486467623265,0.5891144197677898,0.0,0.0,0.0,0.0,,,,,
attn_40_v4,1111,experiments/attn_40_v4/runs/late_attn_tune/seed_1111/best.pt,34,1.5423681195707997e-05,0,1.026106556999349,0.4342905026729975,0.5918160507055087,0.0,0.0,0.0,0.0,,,,,
attn_40_v4,1111,experiments/attn_40_v4/runs/late_attn_tune/seed_1111/best.pt,35,1.3790200300522411e-05,0,0.997970149756592,0.4383967344031155,0.5595734174424243,0.0,0.0,0.0,0.0,0.5401466830913358,0.7001446896647194,0.5738976421623709,0.6742785558488942,
attn_40_v4,1111,experiments/attn_40_v4/runs/late_attn_tune/seed_1111/best.pt,36,1.2438224123471438e-05,0,1.0179415116800326,0.4377539187112701,0.5801875883730773,0.0,0.0,0.0,0.0,,,,,
attn_40_v4,1111,experiments/attn_40_v4/runs/late_attn_tune/seed_1111/best.pt,37,1.1376988032730134e-05,0,0.9986805397773456,0.4386519697782035,0.560028575012617,0.0,0.0,0.0,0.0,,,,,
attn_40_v4,1111,experiments/attn_40_v4/runs/late_attn_tune/seed_1111/best.pt,38,1.0613741346877495e-05,0,0.9954135997273098,0.4367259242267252,0.5586876757791109,0.0,0.0,0.0,0.0,,,,,
attn_40_v4,1111,experiments/attn_40_v4/runs/late_attn_tune/seed_1111/best.pt,39,1.0153697814699856e-05,0,0.9870603574770632,0.4275540160798581,0.5595063391689942,0.0,0.0,0.0,0.0,,,,,
attn_40_v4,1111,experiments/attn_40_v4/runs/late_attn_tune/seed_1111/best.pt,40,1e-05,0,1.00302196106064,0.4255112437444313,0.5775107189873668,0.0,0.0,0.0,0.0,0.5409341438286647,0.6978897958737317,0.5718645460391337,0.6725084340234369,
attn_aux0.05_v1,1111,experiments/attn_aux0.05_v1/runs/late_aux_tune/seed_1111/best.pt,1,5e-05,0,1.5360248612466258,1.482902426585973,0.0,0.0,0.0,0.0,0.0,,,,,1.0624486681456875
attn_aux0.05_v1,1111,experiments/attn_aux0.05_v1/runs/late_aux_tune/seed_1111/best.pt,2,0.0001,0,1.4144361264237733,1.3627378439234796,0.0,0.0,0.0,0.0,0.0,,,,,1.0339657135098894
attn_aux0.05_v1,1111,experiments/attn_aux0.05_v1/runs/late_aux_tune/seed_1111/best.pt,3,9.931634888554937e-05,0,2.6344550792301926,1.2541571058959604,1.2791758825845807,0.0,0.0,0.0,0.0,,,,,2.022441729206905
attn_aux0.05_v1,1111,experiments/attn_aux0.05_v1/runs/late_aux_tune/seed_1111/best.pt,4,9.728616793536588e-05,0,2.47152814798266,1.1682204108371912,1.2041635396324586,0.0,0.0,0.0,0.0,,,,,1.9828837642045776
attn_aux0.05_v1,1111,experiments/attn_aux0.05_v1/runs/late_aux_tune/seed_1111/best.pt,5,9.397114317029977e-05,0,2.370944240382898,1.112830936351669,1.1604646154653246,0.0,0.0,0.0,0.0,0.5339946116010742,0.6555299364818905,0.5528640961594945,0.6277796738265481,1.95297350504688
attn_aux0.05_v1,1111,experiments/attn_aux0.05_v1/runs/late_aux_tune/seed_1111/best.pt,6,8.947199994035401e-05,0,2.312136986545313,1.076170124740244,1.1392503124531184,0.0,0.0,0.0,0.0,,,,,1.9343306750894709
attn_aux0.05_v1,1111,experiments/attn_aux0.05_v1/runs/late_aux_tune/seed_1111/best.pt,7,8.392544243589427e-05,0,2.2428507348087345,1.0407773545969312,1.1063379572930736,0.0,0.0,0.0,0.0,,,,,1.914708429407851
attn_aux0.05_v1,1111,experiments/attn_aux0.05_v1/runs/late_aux_tune/seed_1111/best.pt,8,7.75e-05,0,2.1911796699060457,1.0157570928056665,1.0800636934342784,0.0,0.0,0.0,0.0,,,,,1.9071775997910545
attn_aux0.05_v1,1111,experiments/attn_aux0.05_v1/runs/late_aux_tune/seed_1111/best.pt,9,7.03909064496551e-05,0,2.143764369955687,0.9846269209808278,1.064438419921376,0.0,0.0,0.0,0.0,,,,,1.8939807370444324
attn_aux0.05_v1,1111,experiments/attn_aux0.05_v1/runs/late_aux_tune/seed_1111/best.pt,10,6.281416799501188e-05,0,2.076741152834669,0.9475312319314368,1.0356341653338104,0.0,0.0,0.0,0.0,0.5576578077297079,0.6647100555337614,0.5900524869205026,0.6371015644354674,1.87151535259229
attn_aux0.05_v1,1111,experiments/attn_aux0.05_v1/runs/late_aux_tune/seed_1111/best.pt,11,5.5e-05,0,2.073411988320752,0.9457209344222168,1.0338741986551017,0.0,0.0,0.0,0.0,,,,,1.8763368887321967
attn_aux0.05_v1,1111,experiments/attn_aux0.05_v1/runs/late_aux_tune/seed_1111/best.pt,12,4.7185832004988135e-05,0,2.05704353791531,0.9281362523542388,1.0356826230744336,0.0,0.0,0.0,0.0,,,,,1.8644932631020237
attn_aux0.05_v1,1111,experiments/attn_aux0.05_v1/runs/late_aux_tune/seed_1111/best.pt,13,3.960909355034492e-05,0,2.020628378770062,0.9174542894987302,1.0098623822782642,0.0,0.0,0.0,0.0,,,,,1.8662340462764848
attn_aux0.05_v1,1111,experiments/attn_aux0.05_v1/runs/late_aux_tune/seed_1111/best.pt,14,3.250000000000001e-05,0,1.9813039269402763,0.8969680917597262,0.991452214316787,0.0,0.0,0.0,0.0,,,,,1.8576722601863829
attn_aux0.05_v1,1111,experiments/attn_aux0.05_v1/runs/late_aux_tune/seed_1111/best.pt,15,2.6074557564105733e-05,0,1.9986639368199857,0.8810415747009706,1.0246662837322629,0.0,0.0,0.0,0.0,0.5606938448948227,0.6635280110275121,0.595840924988693,0.6345500154830106,1.8591217348508744
