selection,n_total,n_eligible,mean_G,median_G,q25_G,q75_G,positive_fraction,n_planned,n_complete,n_not_applicable,n_without_controls,ci_low,ci_high,bootstrap_unit,bootstrap_clusters,random_count_min,random_count_max,n_random_below_20,mean_target,mean_random,modality,pct
key.A.p10.point,728,728,0.0033692043662452245,0.002814089258511861,0.001382311185201009,0.004782286783059439,0.9574175824175825,728,728,0,0,0.0031650346465065212,0.003593138028810152,video_id cluster; sample-weighted mean,239,0,0,728,0.004147184129895309,0.0007779797636500846,A,10
key.A.p20.point,728,728,0.003705233067363964,0.0027203342566887536,0.0011098509033521018,0.005072989811499914,0.9175824175824175,728,728,0,0,0.0034167726452339307,0.004024512759436684,video_id cluster; sample-weighted mean,239,0,0,728,0.005166578388305644,0.0014613453209416807,A,20
key.A.p30.point,728,728,0.0031951612373089053,0.002386823296546936,0.0003528594970703124,0.005053175846114755,0.8035714285714286,728,728,0,0,0.002891323855260013,0.0034937991850464514,video_id cluster; sample-weighted mean,239,0,0,728,0.005645569918540007,0.0024504086812311013,A,30
key.T.p10.point,728,728,0.11498736481799214,0.0807006110747655,0.03752835739093523,0.15257940348237753,0.9793956043956044,728,728,0,0,0.1049789536534981,0.12616349727750506,video_id cluster; sample-weighted mean,239,0,0,728,0.12225557811895767,0.007268213300965513,T,10
key.T.p20.point,728,728,0.12000974574358814,0.0803342287739118,0.031643569469451904,0.17253898472214738,0.9505494505494505,728,728,0,0,0.10975721582732642,0.13026716192537124,video_id cluster; sample-weighted mean,239,0,0,728,0.13548830154708172,0.01547855580349358,T,20
key.T.p30.point,728,728,0.12005950687903301,0.08543669867018858,0.026834910580267508,0.17685688690592843,0.896978021978022,728,728,0,0,0.10908650131358621,0.13124899973094253,video_id cluster; sample-weighted mean,239,0,0,728,0.14665280672318162,0.026593299844148613,T,30
key.V.p10.point,728,713,0.0031412429750564785,0.0021116087834040322,0.0009016891320546468,0.004064480463663737,0.9523141654978962,713,713,0,0,0.0028707205165043686,0.003479386329575176,video_id cluster; sample-weighted mean,233,0,0,713,0.004249955900786284,0.0011087129257298055,V,10
key.V.p20.point,728,713,0.004049821373178328,0.0022089233001073203,0.0008027454217274983,0.005103252828121185,0.9242636746143057,713,713,0,0,0.0035991508785599854,0.004497453009050115,video_id cluster; sample-weighted mean,233,0,0,713,0.005690693227070145,0.0016408718538918159,V,20
key.V.p30.point,728,713,0.0036081311437526657,0.0018724103768666582,0.0004764397939046224,0.004551832874615988,0.8737727910238429,713,713,0,0,0.00318457724567487,0.004018464964227215,video_id cluster; sample-weighted mean,233,0,0,713,0.0060113713578289485,0.0024032402140762815,V,30
