sample_id,position,token,modality,D,delta_class,selected
19,1,people,T,0.007255141933759053,0.0062937140464782715,False
19,1,people,A,0.0010206873218218484,-0.0010479092597961426,False
19,1,people,V,0.0001547361413637797,0.00027871131896972656,False
19,2,are,T,0.08278859655062358,0.12254887819290161,False
19,2,are,A,0.0009043663740158081,-0.0012435317039489746,False
19,2,are,V,0.0001932084560394287,0.00024825334548950195,False
19,3,surprisingly,T,0.023837774991989136,-0.02659553289413452,False
19,3,surprisingly,A,0.0007321213682492573,-0.0008088946342468262,False
19,3,surprisingly,V,0.0003125046690305074,0.0005202889442443848,False
19,4,for,T,0.003132308522860209,-0.00516664981842041,False
19,4,for,A,0.00011576712131500244,0.00015503168106079102,False
19,4,for,V,0.00010813027620315552,8.58306884765625e-05,False
19,5,##giving,T,0.048559051007032394,0.073566734790802,False
19,5,##giving,A,0.00011576960484186807,0.00015503168106079102,False
19,5,##giving,V,0.0001081352432568868,8.58306884765625e-05,False
19,6,brands,T,0.028337774177392326,-0.04028141498565674,False
19,6,brands,A,0.0005856230854988098,-0.0007284283638000488,False
19,6,brands,V,0.0001961564024289449,0.0002605915069580078,False
19,7,when,T,0.03652006139357885,-0.05292707681655884,False
19,7,when,A,0.0011446774005889893,-0.0015137195587158203,False
19,7,when,V,0.00019013633330663043,0.00017112493515014648,False
19,8,they,T,0.011255222062269846,-0.016044914722442627,False
19,8,they,A,0.0005613043904304504,-0.00039839744567871094,False
19,8,they,V,0.00021017591158548993,0.00024276971817016602,False
19,9,own,T,0.012582167983055115,0.019205093383789062,False
19,9,own,A,0.0003053521116574605,-0.00041157007217407227,False
19,9,own,V,0.00012539575497309366,0.0002257823944091797,False
19,10,up,T,0.016478240489959717,-0.022433876991271973,False
19,10,up,A,0.0001984362800916036,0.0003288388252258301,False
19,10,up,V,0.0002685611446698507,0.00026279687881469727,False
19,11,to,T,0.020508579909801483,0.028719842433929443,False
19,11,to,A,0.00017627825339635214,0.00023704767227172852,False
19,11,to,V,0.0002431049942970276,0.0002384185791015625,False
19,12,mistakes,T,0.1771216740210851,0.25671395659446716,True
19,12,mistakes,A,0.0008620694279670715,-0.0009446144104003906,False
19,12,mistakes,V,0.00016654282808303833,0.0002683401107788086,False
19,13,",",T,0.01893971860408783,-0.02535194158554077,False
19,13,",",A,0.0008620719114939372,-0.0009446144104003906,False
19,13,",",V,0.0001665403445561727,0.0002683401107788086,False
19,14,and,T,0.02113191659251849,0.030144095420837402,True
19,14,and,A,0.0003865733742713928,-0.0005429983139038086,False
19,14,and,V,0.0002207358678181966,0.0003064870834350586,False
19,15,unfortunately,T,0.08534266768644254,0.1281343698501587,True
19,15,unfortunately,A,0.00046939154465993244,0.00030732154846191406,False
19,15,unfortunately,V,0.0001569315791130066,0.00021708011627197266,False
19,16,some,T,0.06072160104910533,0.08643102645874023,True
19,16,some,A,0.0006583109498023987,0.0008972883224487305,False
19,16,some,V,8.147954940795898e-05,5.829334259033203e-05,False
19,17,hate,T,0.19961562752723694,0.29161712527275085,True
19,17,hate,A,0.0011730392773946126,0.001568615436553955,False
19,17,hate,V,0.000161948303381602,0.00014477968215942383,False
19,18,##rs,T,0.096409743030866,-0.12849527597427368,True
19,18,##rs,A,0.001173036793867747,0.001568615436553955,False
19,18,##rs,V,0.00016194581985473633,0.00014477968215942383,False
19,19,out,T,0.018602597216765087,0.02442067861557007,False
19,19,out,A,0.0008297115564346313,0.0010209083557128906,False
19,19,out,V,0.0001562337080637614,-0.0001055002212524414,False
19,20,there,T,0.007628845671812693,-0.008436799049377441,False
19,20,there,A,5.071113506952922e-05,-6.008148193359375e-05,False
19,20,there,V,0.001085728406906128,-0.0013230443000793457,True
19,21,love,T,0.050053978959719345,-0.06770133972167969,False
19,21,love,A,0.00042861948410669964,-0.00015038251876831055,False
19,21,love,V,0.001219304899374644,-0.001572251319885254,True
19,22,to,T,0.029770098626613617,0.042205870151519775,False
19,22,to,A,0.0013712570071220398,-0.001355290412902832,False
19,22,to,V,0.0014547134439150493,-0.001985490322113037,True
19,23,point,T,0.029345403114954628,-0.04296022653579712,False
19,23,point,A,0.0015418703357378642,-0.0007997751235961914,True
19,23,point,V,0.0013122111558914185,-0.0017009973526000977,True
19,24,fingers,T,0.0467108761270841,-0.0648425817489624,False
19,24,fingers,A,0.000888312856356303,-0.000843346118927002,False
19,24,fingers,V,0.00011658916870752971,-0.00019985437393188477,False
19,25,and,T,0.004345508913199107,0.0055165886878967285,False
19,25,and,A,0.0024184534947077436,-0.0027327537536621094,True
19,25,and,V,0.00015833477179209393,-0.00016504526138305664,False
19,26,jump,T,0.004174513121445973,-0.005074918270111084,False
19,26,jump,A,0.0020843024055163064,-0.0024675726890563965,True
19,26,jump,V,0.00016422569751739502,-0.00021195411682128906,False
19,27,all,T,0.027369764943917595,-0.03645974397659302,False
19,27,all,A,0.000950897733370463,-0.001533210277557373,False
19,27,all,V,0.000295129915078481,-0.00042301416397094727,False
19,28,over,T,0.018613291283448536,-0.026506423950195312,False
19,28,over,A,0.0010085801283518474,-0.0017944574356079102,False
19,28,over,V,0.00022983054320017496,-0.00033992528915405273,False
19,29,imperfect,T,0.04501872261365255,-0.06092578172683716,False
19,29,imperfect,A,0.0005479181806246439,-0.0010001063346862793,False
19,29,imperfect,V,8.404751618703206e-05,-0.0001157522201538086,False
19,30,##ions,T,0.011226276556650797,0.01693105697631836,False
19,30,##ions,A,0.0005479206641515096,-0.0010001063346862793,False
19,30,##ions,V,8.404503266016643e-05,-0.0001157522201538086,False
19,31,",",T,0.003412604331970215,0.00558847188949585,False
19,31,",",A,0.0005479181806246439,-0.0010001063346862793,False
19,31,",",V,8.40499997138977e-05,-0.0001157522201538086,False
19,32,but,T,0.009980460007985434,-0.014368593692779541,False
19,32,but,A,0.0006308605273564656,0.000571131706237793,False
19,32,but,V,5.528827508290608e-05,-7.152557373046875e-05,False
19,33,for,T,0.005709327757358551,-0.010989725589752197,False
19,33,for,A,0.002485310037930806,0.002825319766998291,True
19,33,for,V,7.209678490956624e-05,1.633167266845703e-05,False
19,34,the,T,0.01197869082291921,0.01804107427597046,False
19,34,the,A,0.0042867511510849,0.0046800971031188965,True
19,34,the,V,0.000722964604695638,0.0007086396217346191,True
19,35,most,T,0.012896493077278137,0.02059805393218994,False
19,35,most,A,0.0028725390632947287,0.003836512565612793,True
19,35,most,V,0.0009642094373703003,0.0009466409683227539,True
19,36,part,T,0.01967233419418335,-0.026511430740356445,False
19,36,part,A,0.002396168808142344,0.0030595064163208008,True
19,36,part,V,0.0009705175956090291,0.0009673237800598145,True
19,37,",",T,0.005718111991882324,-0.007016897201538086,False
19,37,",",A,0.002396168808142344,0.0030595064163208008,True
19,37,",",V,0.0009705175956090291,0.0009673237800598145,True
19,38,people,T,0.06485430896282196,-0.08619821071624756,True
19,38,people,A,0.0003594482938448588,-1.1742115020751953e-05,False
