sample_id,position,token,modality,D,delta_class,selected
03,1,there,T,0.0035382937639951706,0.007006227970123291,False
03,1,there,A,0.0007554423063993454,-0.0014740228652954102,False
03,1,there,V,0.0001447666436433792,-0.00023442506790161133,False
03,2,',T,0.009323920433719953,0.014928638935089111,False
03,2,',A,0.0007554423063993454,-0.0014740228652954102,False
03,2,',V,0.0001447666436433792,-0.00023442506790161133,False
03,3,s,T,0.0010924854626258214,0.0015413761138916016,False
03,3,s,A,0.0007554441690444946,-0.0014740228652954102,False
03,3,s,V,0.00014476850628852844,-0.00023442506790161133,False
03,4,one,T,0.0032100857545932135,0.006178140640258789,False
03,4,one,A,0.0006532991925875347,-0.0004901885986328125,False
03,4,one,V,0.00024930573999881744,-0.00037992000579833984,False
03,5,lend,T,0.012148726110657057,0.02302563190460205,False
03,5,lend,A,0.0002809495975573858,-0.00024688243865966797,False
03,5,lend,V,0.0005909198274215063,-0.0009093284606933594,True
03,6,##er,T,0.0037011342744032545,0.005434751510620117,False
03,6,##er,A,0.00028094773491223657,-0.00024688243865966797,False
03,6,##er,V,0.000590925415356954,-0.0009093284606933594,True
03,7,at,T,0.01259622722864151,0.020423710346221924,True
03,7,at,A,0.0009066145867109299,0.0010212063789367676,False
03,7,at,V,0.0001386292278766632,0.00012558698654174805,False
03,8,the,T,0.007636219263076782,0.013813614845275879,True
03,8,the,A,0.00031876564025878906,-0.0002415180206298828,False
03,8,the,V,0.0008122057964404424,0.0011957883834838867,True
03,9,moment,T,0.020438526446620624,-0.03976237773895264,True
03,9,moment,A,0.00039264000952243805,0.0001634359359741211,False
03,9,moment,V,0.0007997161398331325,0.0010613203048706055,True
03,10,which,T,0.001827493930856387,-0.0029900670051574707,False
03,10,which,A,0.00048725493252277374,-0.00020557641983032227,False
03,10,which,V,0.00041256844997406006,-0.00016129016876220703,False
03,11,i,T,0.00808658916503191,-0.010577619075775146,False
03,11,i,A,0.0018155953536430993,-0.0021303892135620117,True
03,11,i,V,0.00042912674446900684,-0.00014227628707885742,False
03,12,think,T,0.007666296636064847,0.00041937828063964844,False
03,12,think,A,0.001679232344031334,-0.002657473087310791,True
03,12,think,V,0.0008022381613651912,0.0009704232215881348,True
03,13,is,T,0.008482174326976141,0.013086020946502686,False
03,13,is,A,0.0011847913265228271,-0.0006532669067382812,True
03,13,is,V,0.0007745251059532166,0.0013427734375,True
03,14,just,T,0.0071336862941582995,-0.0130462646484375,False
03,14,just,A,0.0006871918837229412,-0.0004665255546569824,False
03,14,just,V,0.0005212444812059402,0.0009502768516540527,True
03,15,bank,T,0.002766672521829605,0.0006642937660217285,False
03,15,bank,A,0.0005605698873599371,0.0007591843605041504,False
03,15,bank,V,0.00031392090022563934,0.00017690658569335938,False
03,16,##west,T,0.01049443023900191,-0.018939614295959473,True
03,16,##west,A,0.0005605680247147878,0.0007591843605041504,False
03,16,##west,V,0.0003139190375804901,0.00017690658569335938,False
03,17,who,T,0.0603999812155962,0.08919340372085571,True
03,17,who,A,0.0010171296695868175,0.0012261271476745605,False
03,17,who,V,0.0002751952658096949,0.00018286705017089844,False
03,18,don,T,0.011010699595014255,-0.013924956321716309,True
03,18,don,A,0.0005570370703935623,0.0011016130447387695,False
03,18,don,V,0.00036553479731082916,-0.00027632713317871094,False
03,19,',T,0.004953788593411446,0.009074211120605469,False
03,19,',A,0.0005570370703935623,0.0011016130447387695,False
03,19,',V,0.00036553479731082916,-0.00027632713317871094,False
03,20,t,T,0.006729439521829287,-0.00919419527053833,False
03,20,t,A,0.0005570333451032639,0.0011016130447387695,False
03,20,t,V,0.00036553293466567993,-0.00027632713317871094,False
03,21,take,T,0.002211982384324074,-0.0021396279335021973,False
03,21,take,A,0.001784169425566991,0.0026665925979614258,True
03,21,take,V,0.00020277624328931174,-4.0411949157714844e-05,False
03,22,rental,T,0.003193287178874016,0.0033258795738220215,False
03,22,rental,A,0.0008971430361270905,0.0016362667083740234,True
03,22,rental,V,0.00029883471628030145,0.00016129016876220703,False
03,23,income,T,0.011180341864625612,-0.01975494623184204,False
03,23,income,A,0.0009941769142945607,0.0013416409492492676,False
03,23,income,V,0.00028915392855803174,0.0004954338073730469,False
03,24,into,T,0.005292695636550586,-0.009984970092773438,False
03,24,into,A,0.0006456182648738225,0.000728905200958252,False
03,24,into,V,0.00023133369783560434,0.0003529191017150879,False
03,25,account,T,0.005043350781003634,0.008417904376983643,False
03,25,account,A,0.001665315901239713,0.000662386417388916,True
03,25,account,V,0.0004734701166550318,-0.0006653666496276855,False
03,26,",",T,0.0022300773610671363,0.002788543701171875,False
03,26,",",A,0.0016653121759494145,0.000662386417388916,True
03,26,",",V,0.0004734701166550318,-0.0006653666496276855,False
03,27,they,T,0.0061066001653671265,0.0049773454666137695,False
03,27,they,A,0.0005945755789677303,-0.00022935867309570312,False
03,27,they,V,0.00042346181968847907,-0.00048607587814331055,False
03,28,take,T,0.00015456043183803558,0.00014340877532958984,False
03,28,take,A,0.0005309600383043289,-0.00037616491317749023,False
03,28,take,V,0.00041043820480505627,-0.00021147727966308594,False
03,29,rental,T,0.012719498947262764,0.02255880832672119,True
03,29,rental,A,0.00010606460273265839,0.00016421079635620117,False
03,29,rental,V,0.0004984401166439056,-0.0007736086845397949,False
03,30,yield,T,0.005009517694513003,-0.0077874064445495605,False
03,30,yield,A,0.00041948817670345306,-0.00015240907669067383,False
03,30,yield,V,0.00041795335710048676,-0.0005728006362915039,False
03,31,into,T,0.009037774056196213,-0.0163688063621521,False
03,31,into,A,0.00035189278423786163,-0.0005323290824890137,False
03,31,into,V,9.817630052566528e-05,-3.5822391510009766e-05,False
03,32,account,T,0.009444504976272583,0.01569575071334839,False
03,32,account,A,0.0005751109371582667,-0.0008459687232971191,False
03,32,account,V,0.00018042698502540588,0.00013500452041625977,False
03,33,.,T,0.011961676180362701,0.023702621459960938,False
03,33,.,A,0.0005750798930724462,-0.0008459091186523438,False
03,33,.,V,0.00018046051263809204,0.00013506412506103516,False
