sample_id,position,token,modality,D,delta_class,selected
20,1,and,T,0.003378952542940776,0.002947390079498291,False
20,1,and,A,0.0005425512790679932,-0.00028270483016967773,False
20,1,and,V,0.001415396730105082,-0.001696467399597168,False
20,2,of,T,0.0026400486628214517,0.0035532116889953613,False
20,2,of,A,0.0004866768916447957,-0.00040590763092041016,False
20,2,of,V,0.001417850454648336,-0.0016480088233947754,False
20,3,course,T,0.007999271154403687,0.013384878635406494,False
20,3,course,A,0.00035348037878672284,0.0006887316703796387,False
20,3,course,V,0.0014099975426991782,-0.0014393329620361328,False
20,4,",",T,0.009876911838849386,0.013458192348480225,True
20,4,",",A,0.00035348037878672284,0.0006887316703796387,False
20,4,",",V,0.0014099975426991782,-0.0014393329620361328,False
20,5,click,T,0.03610744078954061,-0.04348844289779663,True
20,5,click,A,0.00028583407402038574,0.0004011988639831543,False
20,5,click,V,1.2725591659545898e-05,1.4841556549072266e-05,False
20,6,in,T,0.015186905860900879,-0.0212477445602417,True
20,6,in,A,9.726981321970621e-05,9.888410568237305e-05,False
20,6,in,V,0.0009957998991012573,0.001293182373046875,False
20,7,the,T,0.009319146474202475,-0.013371050357818604,True
20,7,the,A,0.0006958593924840292,0.0012091994285583496,False
20,7,the,V,0.0010439654191335042,0.0013003945350646973,False
20,8,link,T,0.001368547479311625,-0.0012255311012268066,False
20,8,link,A,0.0004143218199412028,-0.0005959272384643555,False
20,8,link,V,0.001350700855255127,0.0017756223678588867,False
20,9,of,T,0.00897306203842163,-0.012020766735076904,False
20,9,of,A,0.0003856072823206584,-0.0007048249244689941,False
20,9,of,V,0.0016417851050694785,0.00209730863571167,False
20,10,the,T,0.007310718297958374,-0.009702444076538086,False
20,10,the,A,0.00022876262664794922,-0.00033849477767944336,False
20,10,the,V,0.001318986217180888,0.0017653107643127441,False
20,11,description,T,0.014646584788958233,-0.017686307430267334,False
20,11,description,A,0.00033599138259887695,0.0002918243408203125,False
20,11,description,V,0.0010620256265004475,0.001353621482849121,False
20,12,of,T,0.0017040371894836426,-0.0021398067474365234,False
20,12,of,A,0.0002197722593943278,-0.0003857612609863281,False
20,12,of,V,0.0014633039633433023,0.0017938613891601562,False
20,13,this,T,0.0038024236758550005,-0.004637300968170166,False
20,13,this,A,0.0005622704823811848,-0.0003064274787902832,False
20,13,this,V,0.0020558039347330728,0.002658665180206299,True
20,14,video,T,0.006196419397989909,0.008528411388397217,False
20,14,video,A,0.000467151403427124,-0.0005768537521362305,False
20,14,video,V,0.002073099215825399,0.0026096105575561523,True
20,15,for,T,0.006909400224685669,-0.00938791036605835,False
20,15,for,A,0.0002159823973973592,0.00026297569274902344,False
20,15,for,V,0.0017775694529215493,0.0022252798080444336,True
20,16,more,T,0.007717609405517578,0.012368738651275635,False
20,16,more,A,0.0010575453440348306,-0.0010814070701599121,True
