sample_id,position,token,modality,D,delta_class,selected
02,1,we,T,0.0713669906059901,-0.09810560941696167,False
02,1,we,A,0.001948617398738861,0.0010066032409667969,False
02,1,we,V,0.00025108704964319867,0.00034058094024658203,True
02,2,want,T,0.037076673159996666,0.05318194627761841,False
02,2,want,A,0.0024613092343012495,-0.0029051899909973145,True
02,2,want,V,0.0002466912070910136,0.00027447938919067383,True
02,3,to,T,0.12258746102452278,0.181088387966156,True
02,3,to,A,0.0021375666062037153,-0.0018440485000610352,False
02,3,to,V,8.971989154815674e-05,1.1324882507324219e-05,False
02,4,live,T,0.03904427091280619,-0.05440068244934082,False
02,4,live,A,0.0009166995684305828,0.0010507702827453613,False
02,4,live,V,4.359583059946696e-05,-3.933906555175781e-06,False
02,5,by,T,0.01411158839861552,0.01774221658706665,False
02,5,by,A,0.0010516891876856487,0.0013508200645446777,False
02,5,by,V,0.0003009786208470662,0.0004439353942871094,True
02,6,each,T,0.0346266304453214,-0.04563331604003906,False
02,6,each,A,0.000961857537428538,0.0015353560447692871,False
02,6,each,V,4.881620407104492e-05,3.8743019104003906e-05,False
02,7,other,T,0.00952962040901184,0.01343083381652832,False
02,7,other,A,0.00039188067118326825,-0.0006443262100219727,False
02,7,other,V,0.00011931856473286946,-2.6524066925048828e-05,False
02,8,’,T,0.01958422114451726,-0.027743935585021973,False
02,8,’,A,0.00039188067118326825,-0.0006443262100219727,False
02,8,’,V,0.00011932104825973511,-2.6524066925048828e-05,False
02,9,s,T,0.006862173477808635,0.012502729892730713,False
02,9,s,A,0.0003918732206026713,-0.0006443262100219727,False
02,9,s,V,0.00011931608120600383,-2.6524066925048828e-05,False
02,10,happiness,T,0.12218245367209116,-0.1428566575050354,False
02,10,happiness,A,0.0012546852231025696,0.0008195638656616211,False
02,10,happiness,V,0.00011738638083140056,4.4405460357666016e-05,False
02,11,-,T,0.04194296399752299,0.06759899854660034,False
02,11,-,A,0.0031408369541168213,0.0036361217498779297,True
02,11,-,V,8.477270603179932e-05,-0.00013136863708496094,False
02,12,not,T,0.17920986811319986,0.2853545546531677,True
02,12,not,A,0.002672818799813588,0.002785325050354004,True
02,12,not,V,3.349781036376953e-05,5.424022674560547e-06,False
02,13,by,T,0.031751746932665505,-0.04738152027130127,False
02,13,by,A,0.0012343948086102803,0.001569509506225586,False
02,13,by,V,1.963724692662557e-05,3.933906555175781e-06,False
02,14,each,T,0.024610680838425956,-0.03205513954162598,False
02,14,each,A,0.0024424493312835693,-0.0030052661895751953,True
02,14,each,V,0.00010558217763900757,-0.00018417835235595703,False
02,15,other,T,0.003872990608215332,0.004727602005004883,False
02,15,other,A,0.0008155380686124165,-0.0006628036499023438,False
02,15,other,V,0.00014624993006388345,-0.00017601251602172852,False
02,16,’,T,0.022230610251426697,-0.031219184398651123,False
02,16,’,A,0.0008155380686124165,-0.0006628036499023438,False
02,16,’,V,0.00014627973238627115,-0.0001760721206665039,True
02,17,s,T,0.023101523518562317,0.03781205415725708,False
02,17,s,A,0.000815535585085551,-0.0006628036499023438,False
02,17,s,V,0.00014627724885940552,-0.0001760721206665039,False
02,18,misery,T,0.29465920974810916,0.47264744341373444,True
02,18,misery,A,0.0007228851318359375,-0.0009390711784362793,False
02,18,misery,V,5.959471066792806e-05,-0.00011616945266723633,False
02,19,.,T,0.05506932735443115,-0.07871878147125244,True
02,19,.,A,0.0007228876153628032,-0.0009390711784362793,False
02,19,.,V,5.956490834554037e-05,-0.00011610984802246094,False
