sample_id,position,token,modality,D,delta_class,selected
10,1,(,T,0.013404746850331625,0.00899362564086914,True
10,1,(,A,0.00010724862416585287,-9.644031524658203e-05,False
10,1,(,V,0.0006527205308278402,0.0003007650375366211,True
10,2,umm,T,0.0006144444147745769,-0.000544428825378418,False
10,2,umm,A,0.00010724862416585287,-9.644031524658203e-05,False
10,2,umm,V,0.0006527205308278402,0.0003007650375366211,True
10,3,),T,0.004486093918482462,0.004317343235015869,False
10,3,),A,0.00010724862416585287,-9.644031524658203e-05,False
10,3,),V,0.0006527205308278402,0.0003007650375366211,True
10,4,and,T,0.00045288602511088055,0.000877082347869873,False
10,4,and,A,0.0003854235013326009,0.00025844573974609375,False
10,4,and,V,0.0006110866864522297,0.00034612417221069336,True
10,5,you,T,0.0025570690631866455,-0.0014510750770568848,False
10,5,you,A,0.00045054157574971515,6.121397018432617e-05,False
10,5,you,V,0.00026895602544148767,0.000288546085357666,False
10,6,know,T,0.006891479094823201,0.0051247477531433105,False
10,6,know,A,7.897615432739258e-05,-3.5762786865234375e-07,False
10,6,know,V,0.0002468725045522054,0.0003139376640319824,False
10,7,i,T,0.0012332995732625327,0.001073598861694336,False
10,7,i,A,0.00034918387730916345,0.00033348798751831055,False
10,7,i,V,0.00019439061482747394,0.00026667118072509766,False
10,8,really,T,0.0033874611059824624,-0.0018273591995239258,False
10,8,really,A,0.00048037370045979816,0.00032466650009155273,False
10,8,really,V,0.00023402770360310873,0.00017750263214111328,False
10,9,do,T,0.000765681266784668,0.0004991292953491211,False
10,9,do,A,0.0003988345464070638,-0.00022709369659423828,False
10,9,do,V,6.835659344991048e-05,4.470348358154297e-06,False
10,10,like,T,0.001324822505315145,0.0012083649635314941,False
10,10,like,A,0.0010184248288472495,-0.0005227327346801758,True
10,10,like,V,0.0002418855826059977,-0.00018525123596191406,False
10,11,to,T,0.0009080767631530762,-0.0003153085708618164,False
10,11,to,A,0.0003031293551127116,-7.069110870361328e-05,False
10,11,to,V,0.0003779033819834391,-0.0002892017364501953,False
10,12,see,T,0.0018026729424794514,0.00140458345413208,False
10,12,see,A,0.0007192591826121012,-0.00033020973205566406,True
10,12,see,V,0.0002813835938771566,-0.00023823976516723633,False
10,13,fluffy,T,0.00323257843653361,-0.0017222166061401367,False
10,13,fluffy,A,0.00027610858281453454,0.00025266408920288086,False
10,13,fluffy,V,0.00014598170916239422,-0.0001169443130493164,False
10,14,chick,T,0.0020390550295511884,-0.0005148053169250488,False
10,14,chick,A,0.0005432069301605225,0.0003331303596496582,False
10,14,chick,V,0.0002486209074656168,-0.00020819902420043945,False
10,15,flick,T,0.0011567572752634683,-0.000822603702545166,False
10,15,flick,A,0.0004550516605377197,0.000793159008026123,False
10,15,flick,V,0.0002799729506174723,-7.218122482299805e-05,False
10,16,##s,T,0.004569113254547119,-0.002612471580505371,False
10,16,##s,A,0.0004550516605377197,0.000793159008026123,False
10,16,##s,V,0.0002799729506174723,-7.218122482299805e-05,False
10,17,sometimes,T,0.006568084160486857,-0.0028336644172668457,False
10,17,sometimes,A,0.0003005464871724447,0.00021117925643920898,False
10,17,sometimes,V,4.798173904418945e-05,8.71419906616211e-05,False
10,18,so,T,0.0041911204655965175,-0.0026731491088867188,False
10,18,so,A,0.0003936787446339925,0.00014930963516235352,False
10,18,so,V,0.00024076302846272787,0.0001646876335144043,False
10,19,i,T,0.0006398359934488933,-0.00043773651123046875,False
10,19,i,A,0.0005727012952168782,0.00032073259353637695,False
10,19,i,V,0.0001716315746307373,9.840726852416992e-05,False
10,20,',T,0.0018252929051717122,0.0006773471832275391,False
10,20,',A,0.0005727012952168782,0.00032073259353637695,False
10,20,',V,0.0001716315746307373,9.840726852416992e-05,False
10,21,m,T,0.0003020664056142171,0.0005362629890441895,False
10,21,m,A,0.0005727012952168782,0.00032073259353637695,False
10,21,m,V,0.0001716315746307373,9.840726852416992e-05,False
10,22,not,T,0.007630934317906697,0.004347324371337891,True
10,22,not,A,0.0005133251349131267,-0.00030553340911865234,True
10,22,not,V,0.0003227392832438151,0.00011396408081054688,False
10,23,against,T,0.002358069022496541,0.0009209513664245605,True
10,23,against,A,0.0006063183148701985,-0.00038635730743408203,True
10,23,against,V,0.00013508399327596027,0.00013440847396850586,False
10,24,that,T,0.0038309991359710693,-0.0018491148948669434,True
10,24,that,A,0.0008255640665690104,-0.0005631446838378906,True
10,24,that,V,0.00010241071383158366,6.139278411865234e-05,False
10,25,but,T,0.004167983929316202,-0.0028771162033081055,True
10,25,but,A,0.0007028679052988689,-0.0006529688835144043,True
10,25,but,V,0.0003227094809214274,-0.00011271238327026367,False
10,26,this,T,0.0015264153480529785,0.0006791353225708008,False
10,26,this,A,0.00016661485036214194,-1.6093254089355469e-06,False
10,26,this,V,0.0004829267660776774,-0.0003324747085571289,False
10,27,one,T,0.0025645991166432696,0.002404510974884033,False
10,27,one,A,0.0003236830234527588,-0.0003427863121032715,False
10,27,one,V,0.00047458211580912274,-0.000344693660736084,False
10,28,was,T,0.005648185809453329,0.0047460198402404785,False
10,28,was,A,0.00017891327540079752,-0.00030672550201416016,False
10,28,was,V,0.000569691260655721,-0.0004165768623352051,True
10,29,pretty,T,0.00104371706644694,-0.00029671192169189453,False
10,29,pretty,A,0.00016259153683980304,-0.00018644332885742188,False
10,29,pretty,V,0.0005397399266560872,-0.0003666877746582031,False
10,30,terrible,T,0.21516864995161694,0.23669475317001343,True
10,30,terrible,A,0.00023067990938822427,-0.00020486116409301758,False
10,30,terrible,V,0.0005557934443155925,-0.0003897547721862793,True
